Date,ACIW,ACLS,ADBE,ADI,ADP,ADSK,AGYS,AMD,ASGN,AZPN,BBSI,BHE,BLKB,CA,CACI,CAMP,CDNS,CEVA,CHKP,CMTL,CPSI,CRM,CRUS,CSGS,CTSH,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,EA,ETN,FORM,GHM,HHS,HSII,HSTM,INTC,IPG,ITW,IVAC,JBL,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDRX,MGRC,MIND,MPWR,MRVL
7/16/2019,34.18000031,15.06000042,305.7000122,115.4599991,164.1999969,171.0099945,23.34000015,33.84999847,58.74000168,134.0599976,85.04000092,25.27000046,82.65000153,,214,259.4400024,74.69000244,25.28000069,116.25,28.04999924,28.11000061,157.1300049,44.13000107,48.91999817,65.94999695,51.20000076,127.1500015,8.859999657,36.91999817,45.70999908,99.31999969,63.25,89.55000305,81.15000153,15.19999981,19.53000069,2.75999999,30.10000038,26.36000061,49.16999817,23.69000053,153.4499969,4.739999771,30.54000092,140.4600067,27.29000092,90.43000031,26.25,35.58000183,39.45999908,85,31.54999924,189.8099976,91.23999786,45.375,11.18999958,64.91999817,395,143.1199951,25.72999954
7/17/2019,34.02999878,15.35000038,309.3900146,113.9400024,165.3899994,171.6199951,23.48999977,33.59999847,58.70999908,135.6499939,86.26000214,25,82.36000061,,210.7700043,248.8600006,74.34999847,25.10000038,115.9899979,27.79000092,27.82999992,158.2400055,43.91999817,48.38999939,65.23999786,51.49000168,126.1399994,8.949999809,36.99000168,44.18000031,95.45999908,63.20999908,89.69999695,79.34999847,15.32999992,19.12000084,2.779999971,29.92000008,26.54999924,49.38999939,23.09000015,150.3200073,4.53000021,30.42000008,141.0500031,26.98999977,87.52999878,26.28000069,35.31999969,38.90999985,84.93000031,31.5,191.7200012,89.51999664,45.38000107,11.15999985,65.18000031,439,142.7599945,26.10000038
7/18/2019,34.25999832,15.39000034,310.0799866,116.0100021,167.7700043,172.3800049,23.40999985,33,60.31000137,135.1699982,85.55000305,24.89999962,83.31999969,,212.0899963,247.4799957,74.72000122,25.29000092,116.8799973,27.31999969,27.5,157.9799957,44.97000122,49.06000137,65.93000031,51.49000168,126.4700012,8.770000458,37.18999863,44.16999817,97.22000122,63.84999847,89.19000244,79.05999756,15.48999977,18.62000084,2.799999952,30.06999969,26.59000015,49.93999863,22.82999992,150,4.820000172,30.36000061,142.6000061,27.14999962,86.09999847,26.39999962,35.49000168,39.68999863,83.87000275,31.98999977,198.2299957,90.18000031,46.45000076,11.23999977,63.74000168,425,145.9299927,26.38999939
7/19/2019,33.95000076,15.32999992,306.8699951,115.7799988,166.4600067,169.3099976,22.95999908,32.50999832,60.36999893,134.0500031,85.38999939,24.81999969,82.54000092,,210.6399994,246.5599976,72.91999817,25.40999985,116.0800018,27.11000061,26.98999977,156.75,45.38999939,48.59999847,65.13999939,51.77999878,127.1299973,8.739999771,37.45000076,44.02999878,98.12000275,63.52999878,87.5,79.86000061,15.36999989,19.60000038,2.720000029,29.98999977,26.70000076,50.27000046,22.79999924,151.2799988,4.889999866,30.25,141.6000061,27.02000046,87.16999817,26.47999954,35.81999969,39.24000168,84.79000092,32.15000153,198.4700012,90.20999908,46.15499878,10.94999981,63.75999832,420,144.9499969,25.92000008
7/22/2019,33.70999908,15.68000031,308.5499878,117.7099991,167.1399994,170.3600006,23.29000092,32.84999847,60.5,134.9499969,85.27999878,25.02000046,83.12999725,,210.8699951,245.1799927,72.66000366,25.59000015,115.2699966,27.04999924,26.87000084,157.6999969,46.54000092,48.77000046,65.55000305,51.77999878,127.3199997,8.760000229,39.02999878,42.38999939,97.19999695,63.15000153,88.13999939,79.55999756,15.81000042,19.97999954,2.720000029,29.09000015,26.67000008,51.34999847,22.78000069,151.9199982,4.739999771,30.46999931,138.8399963,26.84000015,87.01999664,26.38999939,35.70999908,39.06999969,85.16000366,32.63999939,207.2100067,89.69999695,46.77999878,10.68000031,63.02000046,420,145.3099976,25.85000038
7/23/2019,33.66999817,15.89000034,307.8800049,119.9199982,167.9100037,169.7400055,23.15999985,33.49000168,61.84999847,135.1499939,86.27999878,25.29000092,83.62000275,,212.0700073,256.2200012,74.26999664,27.13999939,115.7099991,27.5,26.60000038,156.25,47.15000153,49.06000137,65.87000275,51.70000076,128.2400055,8.609999657,39.63000107,42.63999939,98.11000061,63.70999908,88.22000122,81.80999756,16.29000092,21.09000015,2.769999981,30.25,26.48999977,51.75,22.44000053,156.9299927,4.880000114,30.81999969,138.8500061,26.89999962,87.90000153,26.68000031,36.11000061,39.61000061,88.58999634,32.36999893,209.7599945,90.73000336,47.78499985,10.61999989,64.26000214,419,146.6900024,26.5
7/24/2019,33.58000183,16.32999992,310.269989,124.6399994,167.2100067,173.5099945,23.45000076,34.11000061,64.30000305,136.7100067,89.51000214,25.79999924,86.20999908,,213.3800049,255.5299988,75.79000092,29.18000031,113.25,28.34000015,26.46999931,159.75,48.99000168,50.56999969,65.76000214,51.04999924,129.9600067,9.109999657,42.59999847,43.97999954,97.70999908,64,89.77999878,82.73000336,16.96999931,20.97999954,2.789999962,31.28000069,27.02000046,52.91999817,22.77000046,158.7100067,4.889999866,30.95000076,136.4900055,27.14999962,89.20999908,27.93000031,37.40000153,40.68000031,89.87000275,32.75,216.9799957,91.30999756,49.91999817,10.80000019,64.80000305,419,153.3099976,27.17000008
7/25/2019,33.11999893,15.71000004,308.730011,122.1800003,167.0599976,169.9199982,23.53000069,33.66999817,62.40999985,136.3099976,88.77999878,26.69000053,84.33000183,,213.0399933,255.0700073,76.04000092,29,113.6800003,28.22999954,25.69000053,159.3500061,48.40000153,51.27000046,65.77999878,51.04999924,128.8000031,8.75,42.13000107,48.61999893,98.77999878,64.11000061,89.16000366,81.98000336,16.46999931,20.87000084,2.789999962,30.04000092,27.21999931,52.15999985,23.02000046,158.6399994,4.929999828,30.85000038,138,26.46999931,87.04000092,27.62000084,36.45000076,39.75,87.56999969,32.33000183,210.75,92.66999817,49.02500153,10.5,64.19999695,419,149.9199982,27.20999908
7/26/2019,33.50999832,15.97000027,311.269989,121.8000031,169.2700043,167.9900055,24.10000038,34.02000046,63.63000107,137.9900055,90.33999634,27.37999916,86.98000336,,217.3200073,263.8099976,75.91000366,28.13999939,112.4899979,29.07999992,26.60000038,159.9700012,48.63000107,51.84000015,66.40000153,51.04999924,128.9400024,9.069999695,42.97000122,48.54999924,98.20999908,64.43000031,89.51000214,81.56999969,16.51000023,20.96999931,2.819999933,30.70000076,27.60000038,51.59000015,23.06999969,155.6300049,4.900000095,31.12000084,140.2599945,26.68000031,86.76000214,27.89999962,37.13000107,39.90000153,86.83000183,32.86999893,210.75,94.12999725,49.05500031,10.53999996,64.97000122,416,150.9799957,27.32999992
7/29/2019,33.84999847,16,307.2200012,121.2099991,167.9100037,162.7700043,23.54999924,33.47999954,63.22000122,135.2599945,88.26999664,26.95000076,86.75,,216.5800018,264.269989,76.34999847,28.12000084,111.8799973,29.20000076,25.98999977,156.2100067,48.86999893,52.25,66.04000092,51.04999924,127.7099991,9,42.68000031,47.83000183,96.76999664,64.47000122,88.87000275,81.06999969,16.5,21.12000084,2.849999905,30.47999954,27.30999947,52.50999832,23.14999962,155.7400055,4.78000021,31.22999954,141.0099945,26.85000038,86.26999664,27.93000031,36.49000168,39.54999924,85.73999786,32.34000015,210.8200073,91.84999847,49.18999863,10.39999962,64.80000305,398,150.5700073,27.28000069
7/30/2019,34.00999832,16.20999908,303.6400146,120.9599991,165,160.2899933,24.14999962,33.86999893,62.86000061,134,88.97000122,27.29000092,88.05000305,,215.3399963,266.5700073,75.54000092,28.18000031,111.4300003,29.45999908,26.12000084,156.9600067,49.31999969,51.68999863,65.33000183,51.04999924,127.9100037,9.180000305,43.24000168,46.47000122,97.88999939,64.16000366,88.56999969,83.12000275,16.81999969,22.18000031,2.950000048,29.73999977,28.02000046,51.70000076,22.95000076,155.8899994,5.230000019,31.40999985,139.1199951,27.04999924,87.04000092,27.98999977,36.27999878,39.61000061,85.68000031,32.59000015,211.3200073,92.01999664,48.49499893,10.53999996,66.58999634,400,150.9100037,26.87000084
7/31/2019,33.56000137,16.04999924,298.8599854,117.4599991,166.5200043,156.1699982,24.53000069,30.45000076,63.04999924,131.8699951,87.5,27.05999947,91,,215.1499939,256.6799927,73.91000366,27.78000069,111.9499969,29.76000023,25.80999947,154.5,49.04999924,51.24000168,65.13999939,51.77999878,126.9100037,9.020000458,42.59999847,45.18000031,96.84999847,63.99000168,92.5,82.19000244,16.78000069,21.64999962,2.900000095,29.70000076,28.23999977,50.54999924,22.92000008,154.2299957,5.139999866,30.87999916,139.6999969,27.02000046,93.45999908,27.82999992,34.09000015,39.27999878,84.51999664,33.18999863,208.6100006,91.34999847,47.20999908,10.30000019,68.11000061,416,148.1600037,26.26000023
8/1/2019,32.90000153,16.15999985,298.4400024,114.4599991,164.3000031,153.4700012,24.37000084,29.86000061,61.02999878,133.1300049,88.66000366,27.13999939,90.11000061,,216.0299988,251.3899994,73.04000092,27.09000015,110.7900009,29.54000092,25.76000023,150.8099976,57.08000183,51.15999985,66.41000366,51.59999847,124.0500031,8.760000229,42.91999817,45.15999985,94.38999939,63.31999969,94.59999847,79.97000122,17.96999931,21.43000031,2.900000095,29.29999924,28.59000015,49.5,22.25,151.4100037,5.150000095,30.09000015,140.4700012,26.57999992,86.69999695,27.57999992,34.40999985,38.65000153,82.69999695,33.77000046,205.7599945,89.66999817,45.79999924,10.27000046,68.62000275,409,149.75,25.64999962
8/2/2019,31.5,15.77000046,293.7099915,112.6800003,164.2700043,147.7599945,24.47999954,29.44000053,60.45999908,129.0899963,87.5,26.34000015,88.48000336,,211.3699951,241.7299957,71.26999664,26.63999939,111.7399979,28.81999969,25.59000015,145.6999969,55.15000153,50.27999878,63.49000168,51.77999878,123.4300003,8.460000038,39.74000168,45.24000168,92.75,62.49000168,92.88999939,79.30000305,17.57999992,21.51000023,2.809999943,29.46999931,28.44000053,48.68000031,21.77000046,151.6699982,5.139999866,29.13999939,138.7700043,25.95000076,84.62999725,27.61000061,34.25999832,38.36999893,82.51000214,34.70000076,204.0899963,87.87000275,44.02999878,9.989999771,67.95999908,409,146.6100006,25.03000069
8/5/2019,29.93000031,15.09000015,280.3599854,107.6299973,159.75,143.5700073,24.77000046,27.98999977,59.20999908,121.7900009,82.59999847,25.92000008,86.37999725,,205.1399994,232.5299988,67.5,25.56999969,108.0899963,28.02000046,24.98999977,142.8200073,52.20000076,47.95999908,62.04000092,,118.5999985,8.239999771,38.36999893,43.58000183,89.90000153,61,88.58999634,76.83000183,16.87000084,20.22999954,2.75,28.18000031,28.04000092,46.97000122,21.15999985,146.6799927,5.059999943,27.88999939,133.8000031,25.15999985,83.08999634,26.84000015,33.29999924,37.27000046,80.98999786,32.02999878,193.5299988,86.08000183,41.81000137,9.699999809,65.30999756,398,142.2400055,23.95000076
8/6/2019,30.31999969,15.02000046,286.2099915,109.2799988,163.3899994,143.6699982,25.27000046,28.86000061,60.25,126.3499985,85.04000092,25.77000046,87.47000122,,208.6399994,230.9199982,69.15000153,26.25,108.2200012,27.47999954,24.93000031,142.8000031,52.65000153,48.81999969,62.58000183,51.00999832,121.6299973,8.170000076,38.59999847,44.65000153,91,61.47999954,90.09999847,78.88999939,16.92000008,20.19000053,2.730000019,28.20000076,27.39999962,46.95999908,21.29000092,148.9799957,5.03000021,27.82999992,135.8699951,25.23999977,82.94000244,27.27000046,33.15000153,37.75999832,82.90000153,33.5,194.5200043,86.55999756,42.52999878,9.710000038,64,405,145.25,24.27000046
8/7/2019,30.14999962,14.89000034,289.019989,109.8199997,164.4700012,144.1699982,26.26000023,29.19000053,59.61999893,125.0699997,85,26.15999985,89.80000305,,209.2200012,228.6199951,68.93000031,26.85000038,109.3199997,27.68000031,22,141.6399994,52.34000015,48.45999908,62.20999908,51,120.8499985,8.149999619,37.66999817,44.45000076,90.48999786,62.08000183,92.26999664,78.08999634,16.62000084,20,2.720000029,28.05999947,27.78000069,46.72999954,21.06999969,149.0200043,5.019999981,28.06999969,137.0800018,25.29000092,82.69999695,27.61000061,33.81000137,37.66999817,83.66000366,35.77000046,196.4299927,86.63999939,44.20999908,9.569999695,64.73999786,401,146.2899933,24.70000076
8/8/2019,30.86000061,15.22000027,297.7799988,112.3300018,170.3200073,152.0899963,27.42000008,33.91999817,62.16999817,139.75,89.44999695,26.78000069,93,,215.1399994,241.5,71.38999939,31.39999962,111.6999969,28.63999939,22.78000069,143.8200073,54.31000137,50.97000122,63.95999908,51,123.3700027,7,38.22000122,46.49000168,92.41999817,64.09999847,95.23000336,79.76000214,17.07999992,19.92000008,2.670000076,28.04999924,28.40999985,47.16999817,21.46999931,150.8500061,5.03000021,28.71999931,140.8200073,25.61000061,83.80000305,28.44000053,34.65999985,39.22000122,84.91000366,38.29999924,201.4799957,89.69999695,45.40000153,10.15999985,66.02999878,386,152.4400024,25.36000061
8/9/2019,29.15999985,15.03999996,294.8299866,110.6600037,167.7299957,151.3399963,27.63999939,34.18999863,60.50999832,137.1100006,89.09999847,26.35000038,93.30000305,,211.2299957,238.0500031,70.23999786,30.40999985,111.0400009,27.89999962,23.14999962,143.3699951,53.09999847,50.47000122,62.45999908,50.65000153,120.6900024,7.110000134,37.65000153,45.18000031,92.19000244,64.27999878,91.97000122,79.02999878,16.63999939,19.89999962,3.319999933,27.32999992,28.31999969,45.97999954,21.20000076,149.5299988,4.920000076,28.15999985,140.6199951,25.34000015,81.86000061,28.29999924,34.06999969,38.20999908,82.93000031,38.34999847,195.3200073,87.66000366,43.92499924,9.729999542,65.41999817,397,149.1900024,24.71999931
8/12/2019,28.57999992,15.02999973,288.6499939,108.9599991,165.8699951,148.8699951,27.43000031,32.43000031,60.49000168,136.3000031,90.44000244,26.22999954,91.51000214,,209.2400055,235.75,68.72000122,31.12000084,109.4300003,28.12000084,22.61000061,140.7200012,52.22000122,50.13999939,61.16999817,50.65000153,118.9000015,7.059999943,37.63999939,42.56000137,90.16000366,63.65000153,91.76999664,77.94999695,16.76000023,19.79000092,3.400000095,27.54999924,28.46999931,45.59999847,20.94000053,147.8600006,5.019999981,27.89999962,138.3200073,25.11000061,81.5,28.48999977,33.86999893,38.58000183,82.44999695,37.36999893,196.3099976,86.37000275,43.65000153,9.640000343,64.66000366,400,145.3800049,23.92000008
8/13/2019,29.04000092,15.27999973,293.1700134,113.0199966,168.7100067,151.8099976,27.68000031,32.11000061,61.74000168,136.5700073,89.73000336,26.46999931,94.06999969,,211.0399933,237.3600006,70.97000122,32.06000137,110.6200027,28.29999924,22.31999969,143.8800049,53.27000046,50.49000168,61.74000168,50.5,120.4800034,7,37.77999878,43.45999908,91.27999878,64.04000092,92.33999634,79.41000366,17.01000023,19.93000031,3.150000095,27.57999992,28.63999939,46.84000015,20.80999947,151.8800049,5.110000134,28.75,140.2100067,25.45999908,83.55000305,28,33.61000061,38.86999893,83.54000092,37.63000107,205.6900024,87.91000366,45.18999863,9.279999733,65.68000031,380,151.1600037,25.13999939
8/14/2019,28.82999992,15,283.6600037,110.3099976,163.8399963,146.9199982,26.95999908,30.23999977,59.24000168,131.7100067,87.52999878,25.70999908,90.90000153,,207.2299957,223.1000061,67.73000336,31.48999977,107.5100021,27.61000061,21.82999992,139.7200012,52.5,50.15999985,60.65000153,50.84999847,116.8099976,6.769999981,36.45000076,41.29999924,88.29000092,63,88.09999847,75.19000244,16.77000046,19.25,3.109999895,26.70000076,27.95999908,45.86999893,19.87999916,146.5899963,4.820000172,27.44000053,138.1799927,24.21999931,81.55999756,27.12000084,32.97999954,37.70999908,80.80000305,36.04000092,198.5,83.83999634,43.45500183,9,65.04000092,365,143.9900055,24.70000076
8/15/2019,28.68000031,14.90999985,282.7099915,108.4499969,165.0700073,142.9199982,27.29999924,29.67000008,59.38999939,133.6000061,86.15000153,25.57999992,90.77999878,,202.9900055,219.1900024,68.13999939,30.88999939,107.6399994,26.89999962,21.52000046,142.1300049,52.65000153,51.74000168,60.58000183,50,117.7200012,6.550000191,36.52000046,40.29000092,89,63.36999893,87.87999725,75.91000366,16.68000031,19.36000061,3.109999895,26.70000076,27.98999977,45.70000076,19.56999969,146.6199951,4.900000095,26.82999992,141.9400024,23.45000076,81.59999847,27.12999916,32.65000153,37.97000122,80.79000092,38.24000168,198.9299927,83.45999908,43.41999817,8.760000229,65.01999664,353,145.1399994,24.07999992
8/16/2019,29.38999939,15.32999992,287.4500122,110.5199966,167.0200043,144.1300049,27.78000069,31.18000031,61.36999893,135.9600067,88.19000244,26.5,93.26999664,,208.3600006,226.7799988,69.31999969,31.86000061,108.1200027,27.48999977,21.37000084,143.8899994,54.54000092,52.70000076,61.22000122,50,119.9499969,6.829999924,37.59999847,40.79999924,90.72000122,63.90000153,89.55999756,77.31999969,17.20999908,19.47999954,3.099999905,27.45000076,28.32999992,46.5,20.10000038,150.2200012,4.809999943,27.45999908,141.9199982,23.92000008,83.97000122,27.53000069,33.49000168,38.72000122,82.31999969,38.40999985,205.1100006,84.94999695,44.18999863,9,66.09999847,357,151.3699951,24.94000053
8/19/2019,29.54999924,15.17000008,287.9700012,111.1699982,168.9600067,146.1799927,27.40999985,31.47999954,62.34000015,134.4299927,87.87999725,26.70999908,95.09999847,,209.3999939,228.3899994,69.59999847,32.13999939,108.7699966,27.61000061,21.63999939,143.6699982,54.56999969,52.43999863,61.86000061,48.36000061,121.5299988,6.980000019,39.43999863,40.63999939,91.23999786,64.23000336,90.91000366,79.13999939,17.17000008,19.37000084,3.130000114,27.46999931,27.94000053,47.22999954,20.47999954,153.0299988,4.860000134,27.75,141.5299988,24.12000084,83.22000122,27.03000069,33.40999985,39.00999832,82.86000061,38.72000122,208.0500031,85.69999695,45.02500153,9.090000153,67.20999908,395,153.5099945,25.17000008
8/20/2019,28.95000076,14.90999985,285.7099915,110.2900009,167.8800049,146.5599976,27.21999931,30.71999931,62.22999954,134.5899963,87.23000336,26.43000031,94.73999786,,212.6000061,225.1699982,68.79000092,31.87000084,108.4700012,27.25,21.86000061,145.5399933,54.70999908,53.06000137,61.58000183,48.36000061,121.0199966,6.869999886,40.00999832,40.24000168,91.30000305,64.19999695,92.69999695,78.16000366,17.11000061,18.79999924,3.230000019,26.95999908,27.62000084,46.59999847,20.34000015,152.1600037,4.760000229,27.31999969,140.7700043,23.40999985,82.58000183,26.25,33.13000107,38.45999908,82.08000183,39.29000092,206.7599945,84.23000336,44.44499969,9.159999847,66.69999695,390,152.4700012,24.92000008
8/21/2019,29.27000046,15.06999969,291.5299988,108.5899963,169.6900024,145.9499969,27.69000053,31.70000076,63.18000031,136.3200073,87.98000336,27.04999924,96.19999695,,217.2700043,230.6900024,69.69000244,32.50999832,109.2099991,27.70000076,22.26000023,147.3800049,54.97999954,53.58000183,61.93999863,51,121.8199997,6.880000114,39.56999969,40.45999908,91.68000031,64.91000366,94.04000092,78.65000153,17.20000076,18.76000023,3.380000114,27.21999931,27.62999916,47.15000153,20.56999969,152.1300049,4.739999771,27.55999947,142.3600006,23.86000061,82.76999664,26.72999954,33.34999847,38.88999939,82.65000153,40.38000107,207.9900055,84.97000122,44.50999832,9.43999958,66.59999847,395,154.4199982,24.81999969
8/22/2019,29.42000008,15.39999962,287.6900024,108.6299973,169.5299988,145.2100067,27.47999954,31.89999962,62.58000183,136.2200012,87.76999664,27.01000023,95.59999847,,216.1600037,227.9299927,69.80999756,32.16999817,108.9800034,27.51000023,22.05999947,148.2400055,54.93000031,53.04999924,61.20000076,51,122.9700012,7,39.75999832,39.41999817,90.93000031,64.36000061,94.62000275,78.37000275,17.09000015,18.75,3.349999905,26.61000061,27.36000061,46.77999878,20.37000084,151.8099976,4.900000095,27.81999969,142.9199982,23.79000092,81.97000122,26.14999962,33.22999954,38.5,82.90000153,40.63000107,210.4600067,84.73000336,44.79000092,9.539999962,65.30000305,395,155.3699951,24.79999924
8/23/2019,28.5,14.85000038,282.4400024,104.1699982,164.8000031,143.9900055,27.19000053,29.54000092,60.43999863,133.4499969,84.65000153,26.10000038,90.86000061,,211.0200043,217.5800018,66.80999756,31.22999954,106.8000031,26.70000076,21.78000069,151.5700073,52.99000168,51.79000092,60,51,120.6200027,6.849999905,38.24000168,38.5,88.09999847,63.74000168,92.91000366,76.58999634,16.29999924,18.11000061,3.400000095,25.51000023,26.36000061,44.95999908,19.86000061,146.3600006,4.78000021,26.65999985,138.8500061,23.07999992,80.20999908,25.29999924,32.27000046,37.00999832,81.06999969,39.36999893,200.3899994,80.58000183,42.29000092,9.270000458,63.40999985,378,148.1000061,23.78000069
8/26/2019,28.54000092,14.88000011,288.7399902,106.0299988,166.8099976,147.8000031,27.12000084,30.28000069,60.79000092,135.6499939,86.81999969,26.19000053,90.48000336,,213.3500061,218.9600067,67.79000092,31.32999992,106.5199966,27.02000046,22.30999947,155.1399994,53.02999878,52.06000137,59.86999893,50.36000061,121.3099976,6.75,37.88000107,38.99000168,88.63999939,63.88999939,94.37999725,76.83000183,16.62000084,18.02000046,3.559999943,25.57999992,26.71999931,45.56000137,19.96999931,145.3000031,4.800000191,26.64999962,140.3699951,23.13999939,81.16999817,25.48999977,32.70999908,37.63999939,80.08999634,40.52999878,201.3399963,80.62999725,42.36500168,9.390000343,63.79999924,360,148.5700073,23.60000038
8/27/2019,28.60000038,14.76000023,289.4500122,107.0500031,166.8500061,150.2100067,26.98999977,30.20000076,60.15999985,134.1100006,87.54000092,25.79000092,87.30999756,,213.0500031,217.5800018,67.11000061,30.32999992,106.7200012,26.71999931,21.55999947,153.5700073,52.02000046,51.97999954,59.70000076,50.36000061,120.8099976,6.619999886,36.59999847,37.88999939,88.93000031,64.19000244,94.05999756,76.86000061,16.39999962,17.85000038,3.519999981,25.59000015,26.40999985,45.79000092,19.89999962,145,4.829999924,25.92000008,142.6000061,22.85000038,80.97000122,25.18000031,32.22000122,37.36999893,79.61000061,40.15999985,199.7700043,78.88999939,42.17499924,8.989999771,63.02999878,360,146.5399933,23.51000023
8/28/2019,28.98999977,14.67000008,282.1300049,108.0299988,167.2200012,140.0800018,26.80999947,30.78000069,60.59000015,132.1399994,88.45999908,26.07999992,87.94999695,,215.4900055,217.8099976,66.81999969,30.54999924,105.7799988,27,21.27000046,151.8300018,52.43999863,52.34000015,60.24000168,50.00999832,121.6999969,6.690000057,35.97999954,38.27000046,90.77999878,63.79999924,92.40000153,77.87000275,16.79999924,18.03000069,3.519999981,26.42000008,26.30999947,45.79000092,19.90999985,145.3000031,4.869999886,26.18000031,142.5899963,22.78000069,81.26000214,24.56999969,32.66999817,38.15999985,79.77999878,39.93999863,203.2799988,80.55999756,42.43999863,9.039999962,63.81000137,365,147.0200043,23.57999992
8/29/2019,29.62000084,15.15999985,286.6300049,109.0199966,169.4400024,142.6300049,27.54999924,31.45000076,62.11000061,132.6199951,87.91000366,26.67000008,90.38999939,,220.9499969,221.4900055,69.01999664,30.64999962,107.4599991,26.67000008,21.35000038,155.9299927,53.15999985,53.06999969,61.38000107,50.25,122.8600006,6.880000114,36.63999939,39.18999863,92.25,64.41000366,93.02999878,79.63999939,17.01000023,18.63999939,3.640000105,26.29999924,26.31999969,46.86999893,20,148.1499939,4.840000153,28.22999954,145,23.17000008,81.95999908,24.35000038,32.84999847,38.75,81.48000336,40.27000046,207.6600037,81.23999786,43.28499985,9.180000305,64.55000305,357,150.4199982,24.20000076
8/30/2019,29.78000069,15.31000042,284.5100098,109.8300018,169.8399963,142.8200073,27.25,31.45000076,62.47000122,133.1999969,87.12999725,26.47999954,90.97000122,,222.2899933,220.8000031,68.48000336,31.40999985,107.6999969,26.75,21.14999962,156.0700073,53.63999939,53.88000107,61.38999939,50.70000076,122.6399994,7,36.54999924,39.54000092,93.73999786,64.73999786,93.68000031,80.72000122,17.09000015,18.40999985,3.660000086,26.54999924,25.27000046,47.40999985,19.87999916,149.8600006,4.869999886,28.80999947,144.9600067,23.15999985,82.29000092,24.20999908,32.54000092,39.08000183,82.55999756,39.74000168,210.5099945,81.73999786,43.16500092,9.079999924,64.02999878,354,150.5599976,23.96999931
9/3/2019,28.76000023,15.05000019,282.4500122,106.3799973,167.2100067,141.1499939,25.61000061,30.89999962,60.56999969,131.4799957,86.36000061,26.02000046,88.86000061,,220.9900055,219.4199982,68.13999939,30.43000031,106.5299988,26.51000023,21.15999985,152.7299957,52.54999924,53.09000015,61.47999954,51.00999832,122.3399963,6.920000076,35.70000076,40.09999847,92.51000214,64.59999847,94.83000183,78.48999786,17.18000031,18.28000069,3.849999905,25.75,25.19000053,46.97999954,19.93000031,145.0599976,4.75,28.73999977,144.5700073,22.63999939,78.12999725,23.72999954,32.29000092,38.06000137,80.75,39.15999985,212.9400024,79.73000336,42.44499969,9.010000229,64.16999817,317,146.2700043,23.29000092
9/4/2019,29.28000069,15.71000004,284.6000061,109.1900024,169.7100067,144.3399963,25.05999947,30.95000076,62.83000183,133.2299957,87.80000305,26.51000023,89.55000305,,222.3200073,225.1699982,68.5,30.69000053,106.2600021,26.70000076,21.07999992,152.4600067,53.22000122,53.15000153,62.40999985,50.5,123.6699982,7.170000076,35.88000107,40.74000168,93.25,64.91000366,97.94999695,79.16999817,17.39999962,18.25,3.849999905,26.10000038,25.17000008,48.91999817,20.13999939,146.7899933,4.809999943,29.01000023,145.8300018,23.09000015,78.02999878,23.82999992,32.36000061,38.75,81.41000366,39.84000015,221.6000061,81.12000275,43.25999832,8.989999771,63.63999939,330,149.7200012,24.03000069
9/5/2019,30.67000008,16.12000084,287.75,113.0199966,173.2700043,148.2200012,26.07999992,31.5,64.62000275,134.8999939,88.25,27.52000046,91.51999664,,227.1000061,234.3699951,70.61000061,31.15999985,108,27.31999969,21.27000046,153.7700043,54.56000137,54.25999832,64.26000214,51,127.2699966,7.369999886,37.13000107,42.59999847,96.12999725,65.62999725,97.44999695,81.94999695,17.72999954,18.54999924,3.849999905,26.95999908,25.52000046,50.09999847,20.44000053,151.4799957,4.860000134,29.90999985,148.5099945,23.87000084,81.66999817,24.47999954,33.58000183,39.36000061,84.23000336,39.38999939,226.7400055,83.08999634,44.41500092,9.18999958,65.38999939,356,156.0700073,24.87000084
9/6/2019,30.98999977,16,284.9400024,112.6699982,173.25,150.3500061,25.5,30.55999947,63.66999817,132.7599945,86.5,27.46999931,90.88999939,,227.0399933,235.9799957,70,31.20000076,107.4400024,27.59000015,21.36000061,151.0700073,54.77999878,53.68000031,64.44999695,49.84999847,127.8700027,7.440000057,37.77999878,42.66999817,95.13999939,65.65000153,98.52999878,83.25,17.54999924,17.92000008,3.799999952,26.29999924,25.75,50.91999817,20.72999954,152.4900055,4.869999886,30.01000023,147.7400055,24.17000008,81.11000061,24.06999969,32.72000122,36.72000122,84.80000305,39.33000183,227.9199982,82.80999756,45.25999832,9.199999809,64.51999664,345,156,24.86000061
9/9/2019,31.29999924,16.36000061,279.2999878,112.8700027,168.0500031,151.0200043,25.75,30.5,65,125.5400009,86.81999969,28.13999939,89.73000336,,219.5,248.6300049,68.41000366,31.30999947,109.8899994,27.63999939,21.63999939,149.5399933,54.61999893,53.11000061,64.18000031,50,128.6399994,7.679999828,39.31999969,38.52999878,95.52999878,66.37000275,98.68000031,84.84999847,18.23999977,18.32999992,3.779999971,26.71999931,25.78000069,51.59000015,21.06999969,153.7100067,5.130000114,30.87999916,147.5099945,24.02000046,83.5,24.45000076,33.15000153,38.20999908,85.69000244,36.84999847,230.3399963,85.19999695,45.93500137,9.460000038,65.29000092,340,153.8200073,25
