,date,ticker,marketcap
15427,10/28/2019,BLKB,4247.6
15428,10/25/2019,BLKB,4210.2
15429,10/24/2019,BLKB,4195
15430,10/23/2019,BLKB,4148.3
15431,10/22/2019,BLKB,4184.2
15432,10/21/2019,BLKB,4296.8
15433,10/18/2019,BLKB,4247.9
15434,10/17/2019,BLKB,4419.7
15435,10/16/2019,BLKB,4456.6
15436,10/15/2019,BLKB,4557.4
15437,10/14/2019,BLKB,4576.6
15438,10/11/2019,BLKB,4603.6
15439,10/10/2019,BLKB,4507.2
15440,10/9/2019,BLKB,4496.4
15441,10/8/2019,BLKB,4417.3
15442,10/7/2019,BLKB,4484.1
15443,10/4/2019,BLKB,4447.2
15444,10/3/2019,BLKB,4354.3
15445,10/2/2019,BLKB,4277.6
15446,10/1/2019,BLKB,4298.3
15447,9/30/2019,BLKB,4442.3
15448,9/27/2019,BLKB,4340.1
15449,9/26/2019,BLKB,4500.4
15450,9/25/2019,BLKB,4494.9
15451,9/24/2019,BLKB,4371.5
15452,9/23/2019,BLKB,4484.1
15453,9/20/2019,BLKB,4480.2
15454,9/19/2019,BLKB,4577.6
15455,9/18/2019,BLKB,4597.7
15456,9/17/2019,BLKB,4634.1
15457,9/16/2019,BLKB,4585.9
15458,9/13/2019,BLKB,4550.5
15459,9/12/2019,BLKB,4572.6
15460,9/11/2019,BLKB,4545.1
15461,9/10/2019,BLKB,4361.2
15462,9/9/2019,BLKB,4412.3
15463,9/6/2019,BLKB,4469.4
15464,9/5/2019,BLKB,4500.4
15465,9/4/2019,BLKB,4403.5
15466,9/3/2019,BLKB,4369.6
15467,8/30/2019,BLKB,4473.3
15468,8/29/2019,BLKB,4444.8
15469,8/28/2019,BLKB,4324.8
15470,8/27/2019,BLKB,4293.3
15471,8/26/2019,BLKB,4449.2
15472,8/23/2019,BLKB,4467.9
15473,8/22/2019,BLKB,4701
15474,8/21/2019,BLKB,4730.5
15475,8/20/2019,BLKB,4658.7
15476,8/19/2019,BLKB,4676.4
15477,8/16/2019,BLKB,4586.4
15478,8/15/2019,BLKB,4464
15479,8/14/2019,BLKB,4469.9
15480,8/13/2019,BLKB,4625.7
15481,8/12/2019,BLKB,4499.9
15482,8/9/2019,BLKB,4587.9
15483,8/8/2019,BLKB,4573.1
15484,8/7/2019,BLKB,4415.8
15485,8/6/2019,BLKB,4301.2
15486,8/5/2019,BLKB,4247.6
15487,8/2/2019,BLKB,4350.9
15488,8/1/2019,BLKB,4432.2
15489,7/31/2019,BLKB,4476
15490,7/30/2019,BLKB,4330.9
15491,7/29/2019,BLKB,4266.9
15492,7/26/2019,BLKB,4278.2
15493,7/25/2019,BLKB,4147.9
15494,7/24/2019,BLKB,4240.4
15495,7/23/2019,BLKB,4113
15496,7/22/2019,BLKB,4088.9
15497,7/19/2019,BLKB,4059.9
15498,7/18/2019,BLKB,4098.2
15499,7/17/2019,BLKB,4051
15500,7/16/2019,BLKB,4065.3
15501,7/15/2019,BLKB,4148.4
15502,7/12/2019,BLKB,4205
15503,7/11/2019,BLKB,4150.4
15504,7/10/2019,BLKB,4133.6
15505,7/9/2019,BLKB,4118.4
15506,7/8/2019,BLKB,4095.8
15507,7/5/2019,BLKB,4139.5
15508,7/3/2019,BLKB,4115.4
15509,7/2/2019,BLKB,4074.1
15510,7/1/2019,BLKB,4050.5
15511,6/28/2019,BLKB,4107.1
15512,6/27/2019,BLKB,4025.9
15513,6/26/2019,BLKB,3899
15514,6/25/2019,BLKB,3849.3
15515,6/24/2019,BLKB,3862.6
15516,6/21/2019,BLKB,3971.3
15517,6/20/2019,BLKB,4023.9
15518,6/19/2019,BLKB,4066.7
15519,6/18/2019,BLKB,3980.7
15520,6/17/2019,BLKB,3971.3
15521,6/14/2019,BLKB,3913.3
15522,6/13/2019,BLKB,3944.8
15523,6/12/2019,BLKB,3894.6
15524,6/11/2019,BLKB,3832.1
15525,6/10/2019,BLKB,3926.1
15526,6/7/2019,BLKB,3807.5
15527,6/6/2019,BLKB,3766.7
15528,6/5/2019,BLKB,3741.6
15529,6/4/2019,BLKB,3669.8
15530,6/3/2019,BLKB,3585.2
15531,5/31/2019,BLKB,3783.4
15532,5/30/2019,BLKB,3760.8
15533,5/29/2019,BLKB,3725.9
15534,5/28/2019,BLKB,3744.1
15535,5/24/2019,BLKB,3813.9
15536,5/23/2019,BLKB,3782.4
15537,5/22/2019,BLKB,3971.8
15538,5/21/2019,BLKB,3946.2
15539,5/20/2019,BLKB,3860.2
15540,5/17/2019,BLKB,3943.8
15541,5/16/2019,BLKB,3981.2
15542,5/15/2019,BLKB,3879.3
15543,5/14/2019,BLKB,3837.5
15544,5/13/2019,BLKB,3794.7
15545,5/10/2019,BLKB,3956.6
15546,5/9/2019,BLKB,3905.9
15547,5/8/2019,BLKB,3856.7
15548,5/7/2019,BLKB,3817.9
15549,5/6/2019,BLKB,3874.9
15550,5/3/2019,BLKB,3846.9
15551,5/2/2019,BLKB,3650.4
15552,5/1/2019,BLKB,3560.1
15553,4/30/2019,BLKB,3851
15554,4/29/2019,BLKB,3889.8
15555,4/26/2019,BLKB,3828.2
15556,4/25/2019,BLKB,3848.1
15557,4/24/2019,BLKB,3885
15558,4/23/2019,BLKB,3919.5
15559,4/22/2019,BLKB,3837.9
15560,4/18/2019,BLKB,3835.4
15561,4/17/2019,BLKB,3800.5
15562,4/16/2019,BLKB,3833
15563,4/15/2019,BLKB,3995.2
15564,4/12/2019,BLKB,4021.5
15565,4/11/2019,BLKB,3994.3
15566,4/10/2019,BLKB,3995.2
15567,4/9/2019,BLKB,3939.4
15568,4/8/2019,BLKB,3914.1
15569,4/5/2019,BLKB,3989.4
15570,4/4/2019,BLKB,4013.2
15571,4/3/2019,BLKB,4010.3
15572,4/2/2019,BLKB,4030.7
15573,4/1/2019,BLKB,3981.1
15574,3/29/2019,BLKB,3872.4
15575,3/28/2019,BLKB,3828.2
15576,3/27/2019,BLKB,3775.2
15577,3/26/2019,BLKB,3787.4
15578,3/25/2019,BLKB,3701.9
15579,3/22/2019,BLKB,3696
15580,3/21/2019,BLKB,3922.4
15581,3/20/2019,BLKB,3824.3
15582,3/19/2019,BLKB,3824.3
15583,3/18/2019,BLKB,3795.1
15584,3/15/2019,BLKB,3759.2
15585,3/14/2019,BLKB,3759.7
15586,3/13/2019,BLKB,3755.8
15587,3/12/2019,BLKB,3835
15588,3/11/2019,BLKB,3821.8
15589,3/12/2024,CACI,8323.9
15590,3/11/2024,CACI,8291.4
15591,3/8/2024,CACI,8338.2
15592,3/7/2024,CACI,8457.6
15593,3/6/2024,CACI,8397.5
15594,3/5/2024,CACI,8401.7
15595,3/4/2024,CACI,8440
15596,3/1/2024,CACI,8239.3
15597,2/29/2024,CACI,8353.6
15598,2/28/2024,CACI,8291.8
15599,2/27/2024,CACI,8273.6
15600,2/26/2024,CACI,8216.7
15601,2/23/2024,CACI,8231.2
15602,2/22/2024,CACI,8191.3
15603,2/21/2024,CACI,8166.2
15604,2/20/2024,CACI,8112.2
15605,2/16/2024,CACI,8161
15606,2/15/2024,CACI,8079.7
15607,2/14/2024,CACI,8018
15608,2/13/2024,CACI,7960.2
15609,2/12/2024,CACI,8065
15610,2/9/2024,CACI,8041.4
15611,2/8/2024,CACI,7919.2
15612,2/7/2024,CACI,7825.4
15613,2/6/2024,CACI,7786
15614,2/5/2024,CACI,7723.1
15615,2/2/2024,CACI,7758.8
15616,2/1/2024,CACI,7711.5
15617,1/31/2024,CACI,7660.1
15618,1/30/2024,CACI,7640.9
15619,1/29/2024,CACI,7668.5
15620,1/26/2024,CACI,7628.9
15621,1/25/2024,CACI,7446.3
15622,1/24/2024,CACI,7574.3
15623,1/23/2024,CACI,7568.3
15624,1/22/2024,CACI,7679
15625,1/19/2024,CACI,7481.6
15626,1/18/2024,CACI,7388.7
15627,1/17/2024,CACI,7352.4
15628,1/16/2024,CACI,7357.1
15629,1/12/2024,CACI,7406.3
15630,1/11/2024,CACI,7341.5
15631,1/10/2024,CACI,7330.6
15632,1/9/2024,CACI,7221
15633,1/8/2024,CACI,7247.9
15634,1/5/2024,CACI,7203.8
15635,1/4/2024,CACI,7002.2
15636,1/3/2024,CACI,7029.8
15637,1/2/2024,CACI,7269.1
15638,12/29/2023,CACI,7215
15639,12/28/2023,CACI,7174.4
15640,12/27/2023,CACI,7165.3
15641,12/26/2023,CACI,7147.7
15642,12/22/2023,CACI,7149.9
15643,12/21/2023,CACI,7070.8
15644,12/20/2023,CACI,7035.6
15645,12/19/2023,CACI,7089.8
15646,12/18/2023,CACI,7122.3
15647,12/15/2023,CACI,7086.6
15648,12/14/2023,CACI,7173.7
15649,12/13/2023,CACI,7322.6
15650,12/12/2023,CACI,7266
15651,12/11/2023,CACI,7243
15652,12/8/2023,CACI,7187.3
15653,12/7/2023,CACI,7206.1
15654,12/6/2023,CACI,7261.1
15655,12/5/2023,CACI,7305.6
15656,12/4/2023,CACI,7492.8
15657,12/1/2023,CACI,7229.7
15658,11/30/2023,CACI,7150.1
15659,11/29/2023,CACI,7062.4
15660,11/28/2023,CACI,7154.8
15661,11/27/2023,CACI,7257.5
15662,11/24/2023,CACI,7237.5
15663,11/22/2023,CACI,7205.2
15664,11/21/2023,CACI,7186.2
15665,11/20/2023,CACI,7220.8
15666,11/17/2023,CACI,7139.9
15667,11/16/2023,CACI,7173.5
15668,11/15/2023,CACI,7226.1
15669,11/14/2023,CACI,7339.9
15670,11/13/2023,CACI,7278.7
15671,11/10/2023,CACI,7261.5
15672,11/9/2023,CACI,7251.3
15673,11/8/2023,CACI,7188.2
15674,11/7/2023,CACI,7250.2
15675,11/6/2023,CACI,7236.6
15676,11/3/2023,CACI,7286.3
15677,11/2/2023,CACI,7265.3
15678,11/1/2023,CACI,7221.9
15679,10/31/2023,CACI,7235
15680,10/30/2023,CACI,7072.8
15681,10/27/2023,CACI,7096.7
15682,10/26/2023,CACI,7286.5
15683,10/25/2023,CACI,7343.3
15684,10/24/2023,CACI,7357
15685,10/23/2023,CACI,7368.4
15686,10/20/2023,CACI,7456.6
15687,10/19/2023,CACI,7556.5
15688,10/18/2023,CACI,7651.1
15689,10/17/2023,CACI,7792.2
15690,10/16/2023,CACI,7752.5
15691,10/13/2023,CACI,7708.5
15692,10/12/2023,CACI,7671.6
15693,10/11/2023,CACI,7728.4
15694,10/10/2023,CACI,7654
15695,10/9/2023,CACI,7600
15696,10/6/2023,CACI,7186.2
15697,10/5/2023,CACI,7076.1
15698,10/4/2023,CACI,7128.3
15699,10/3/2023,CACI,7065.1
15700,10/2/2023,CACI,7147.2
15701,9/29/2023,CACI,7157.2
15702,9/28/2023,CACI,7202.8
15703,9/27/2023,CACI,7148.6
15704,9/26/2023,CACI,7051.9
15705,9/25/2023,CACI,7109.8
15706,9/22/2023,CACI,7072.7
15707,9/21/2023,CACI,7129.7
15708,9/20/2023,CACI,7328.7
15709,9/19/2023,CACI,7302.5
15710,9/18/2023,CACI,7265.1
15711,9/15/2023,CACI,7247.8
15712,9/14/2023,CACI,7331.7
15713,9/13/2023,CACI,7199
15714,9/12/2023,CACI,7251.4
15715,9/11/2023,CACI,7268.7
15716,9/8/2023,CACI,7240.5
15717,9/7/2023,CACI,7158.8
15718,9/6/2023,CACI,7331.9
15719,9/5/2023,CACI,7416.5
15720,9/1/2023,CACI,7550.5
15721,8/31/2023,CACI,7478.3
15722,8/30/2023,CACI,7493.3
15723,8/29/2023,CACI,7458.6
15724,8/28/2023,CACI,7455.2
15725,8/25/2023,CACI,7416.5
15726,8/24/2023,CACI,7471.6
15727,8/23/2023,CACI,7546.4
15728,8/22/2023,CACI,7465
15729,8/21/2023,CACI,7438.1
15730,8/18/2023,CACI,7464.3
15731,8/17/2023,CACI,7474.8
15732,8/16/2023,CACI,7593.4
15733,8/15/2023,CACI,7711
15734,8/14/2023,CACI,7781.3
15735,8/11/2023,CACI,7839.8
15736,8/10/2023,CACI,7822.5
15737,8/9/2023,CACI,8121.9
15738,8/8/2023,CACI,8076.9
15739,8/7/2023,CACI,8158.1
15740,8/4/2023,CACI,8081.3
15741,8/3/2023,CACI,8087.4
15742,8/2/2023,CACI,8085.8
15743,8/1/2023,CACI,8075.6
15744,7/31/2023,CACI,7987.6
15745,7/28/2023,CACI,7980.8
15746,7/27/2023,CACI,7872
15747,7/26/2023,CACI,8047.1
15748,7/25/2023,CACI,8029.5
15749,7/24/2023,CACI,7937.5
15750,7/21/2023,CACI,7894.4
15751,7/20/2023,CACI,7914.7
15752,7/19/2023,CACI,7848.6
15753,7/18/2023,CACI,7923.3
15754,7/17/2023,CACI,7904.4
15755,7/14/2023,CACI,7914.9
15756,7/13/2023,CACI,7950.9
15757,7/12/2023,CACI,7902.1
15758,7/11/2023,CACI,7929
15759,7/10/2023,CACI,7794.3
15760,7/7/2023,CACI,7806.2
15761,7/6/2023,CACI,7744.6
15762,7/5/2023,CACI,7787.5
15763,7/3/2023,CACI,7765.4
15764,6/30/2023,CACI,7768.8
15765,6/29/2023,CACI,7713.2
15766,6/28/2023,CACI,7668.3
15767,6/27/2023,CACI,7628.6
15768,6/26/2023,CACI,7544
15769,6/23/2023,CACI,7482.7
15770,6/22/2023,CACI,7586.2
15771,6/21/2023,CACI,7519.4
15772,6/20/2023,CACI,7474.3
15773,6/16/2023,CACI,7423.5
15774,6/15/2023,CACI,7360.1
15775,6/14/2023,CACI,7289.9
15776,6/13/2023,CACI,7365.8
15777,6/12/2023,CACI,7281
15778,6/9/2023,CACI,7230.6
15779,6/8/2023,CACI,7188.2
15780,6/7/2023,CACI,7074.5
15781,6/6/2023,CACI,6993.1
15782,6/5/2023,CACI,6927.3
15783,6/2/2023,CACI,7022.3
15784,6/1/2023,CACI,6859.8
15785,5/31/2023,CACI,6820.1
15786,5/30/2023,CACI,6845.4
15787,5/26/2023,CACI,6764.5
15788,5/25/2023,CACI,6703.4
15789,5/24/2023,CACI,6792.8
15790,5/23/2023,CACI,6827
15791,5/22/2023,CACI,6889.7
15792,5/19/2023,CACI,6873
15793,5/18/2023,CACI,6914.5
15794,5/17/2023,CACI,6928.2
15795,5/16/2023,CACI,6889.9
15796,5/15/2023,CACI,6979.7
15797,5/12/2023,CACI,6991.3
15798,5/11/2023,CACI,6953.7
15799,5/10/2023,CACI,7009.5
15800,5/9/2023,CACI,6940.9
15801,5/8/2023,CACI,6928
15802,5/5/2023,CACI,6967.6
15803,5/4/2023,CACI,6918.8
15804,5/3/2023,CACI,7035.8
15805,5/2/2023,CACI,7036.2
15806,5/1/2023,CACI,7207.6
15807,4/28/2023,CACI,7141.5
15808,4/27/2023,CACI,7121.2
15809,4/26/2023,CACI,7069.6
15810,4/25/2023,CACI,7147.9
15811,4/24/2023,CACI,7194.9
15812,4/21/2023,CACI,7243.3
15813,4/20/2023,CACI,7224.8
15814,4/19/2023,CACI,7271.3
15815,4/18/2023,CACI,7295.5
15816,4/17/2023,CACI,7284.9
15817,4/14/2023,CACI,7254.6
15818,4/13/2023,CACI,7274.1
15819,4/12/2023,CACI,7176.8
15820,4/11/2023,CACI,7124.1
15821,4/10/2023,CACI,7113.8
15822,4/6/2023,CACI,7023.3
15823,4/5/2023,CACI,7001.7
15824,4/4/2023,CACI,6996.7
15825,4/3/2023,CACI,7084.2
15826,3/31/2023,CACI,6965
15827,3/30/2023,CACI,6931.4
15828,3/29/2023,CACI,6897.8
15829,3/28/2023,CACI,6880.4
15830,3/27/2023,CACI,6794.1
15831,3/24/2023,CACI,6761.6
15832,3/23/2023,CACI,6640.3
15833,3/22/2023,CACI,6623.4
15834,3/21/2023,CACI,6740
15835,3/20/2023,CACI,6611.4
15836,3/17/2023,CACI,6572.6
15837,3/16/2023,CACI,6683.4
15838,3/15/2023,CACI,6649.5
15839,3/14/2023,CACI,6684.5
15840,3/13/2023,CACI,6558.3
15841,3/10/2023,CACI,6608.4
15842,3/9/2023,CACI,6691.8
15843,3/8/2023,CACI,6786.6
15844,3/7/2023,CACI,7033.4
15845,3/6/2023,CACI,6872.4
15846,3/3/2023,CACI,6950.4
15847,3/2/2023,CACI,6937.2
15848,3/1/2023,CACI,6910
15849,2/28/2023,CACI,6887.9
15850,2/27/2023,CACI,6940.3
15851,2/24/2023,CACI,6989.7
15852,2/23/2023,CACI,6984.3
15853,2/22/2023,CACI,7054.8
15854,2/21/2023,CACI,7074.5
15855,2/17/2023,CACI,7146.5
15856,2/16/2023,CACI,7145.5
15857,2/15/2023,CACI,7015.5
15858,2/14/2023,CACI,6973.4
15859,2/13/2023,CACI,7095.9
15860,2/10/2023,CACI,7089.6
15861,2/9/2023,CACI,6971.8
15862,2/8/2023,CACI,7048.9
15863,2/7/2023,CACI,7135.9
15864,2/6/2023,CACI,7121.3
15865,2/3/2023,CACI,7163.4
15866,2/2/2023,CACI,7139.9
15867,2/1/2023,CACI,7179.1
15868,1/31/2023,CACI,7242.6
15869,1/30/2023,CACI,7098.3
15870,1/27/2023,CACI,6937
15871,1/26/2023,CACI,7142
15872,1/25/2023,CACI,6849.4
15873,1/24/2023,CACI,6788.5
15874,1/23/2023,CACI,6719.7
15875,1/20/2023,CACI,6719.9
15876,1/19/2023,CACI,6691.9
15877,1/18/2023,CACI,6746.7
15878,1/17/2023,CACI,6846.3
15879,1/13/2023,CACI,6897.8
15880,1/12/2023,CACI,6886.7
15881,1/11/2023,CACI,6949.9
15882,1/10/2023,CACI,6937.5
15883,1/9/2023,CACI,6982.3
15884,1/6/2023,CACI,7392.4
15885,1/5/2023,CACI,7245
15886,1/4/2023,CACI,7237.1
15887,1/3/2023,CACI,7236.8
15888,12/30/2022,CACI,7062.9
15889,12/29/2022,CACI,7062.9
15890,12/28/2022,CACI,7001.4
15891,12/27/2022,CACI,7117.7
15892,12/23/2022,CACI,7032.2
15893,12/22/2022,CACI,7039.4
15894,12/21/2022,CACI,7134.6
15895,12/20/2022,CACI,7005.6
15896,12/19/2022,CACI,6980.9
15897,12/16/2022,CACI,7095.6
15898,12/15/2022,CACI,7059.7
15899,12/14/2022,CACI,7159.5
15900,12/13/2022,CACI,7019
15901,12/12/2022,CACI,7016.9
15902,12/9/2022,CACI,7061.5
15903,12/8/2022,CACI,7162.8
15904,12/7/2022,CACI,7162.3
15905,12/6/2022,CACI,7308
15906,12/5/2022,CACI,7353.4
15907,12/2/2022,CACI,7414.9
15908,12/1/2022,CACI,7371.2
15909,11/30/2022,CACI,7338.1
15910,11/29/2022,CACI,7216.1
15911,11/28/2022,CACI,7247.2
15912,11/25/2022,CACI,7309.4
15913,11/23/2022,CACI,7181.4
15914,11/22/2022,CACI,7222.5
15915,11/21/2022,CACI,7210.5
15916,11/18/2022,CACI,7137.4
15917,11/17/2022,CACI,7170.3
15918,11/16/2022,CACI,7041.6
15919,11/15/2022,CACI,6807.8
15920,11/14/2022,CACI,6796
15921,11/11/2022,CACI,6793.4
15922,11/10/2022,CACI,7077.3
15923,11/9/2022,CACI,7011
15924,11/8/2022,CACI,7106.6
15925,11/7/2022,CACI,7099.4
15926,11/4/2022,CACI,6949.5
15927,11/3/2022,CACI,7093
15928,11/2/2022,CACI,7120.3
15929,11/1/2022,CACI,7117.9
15930,10/31/2022,CACI,7143.8
15931,10/28/2022,CACI,7122.4
15932,10/27/2022,CACI,6929.2
15933,10/26/2022,CACI,6548
15934,10/25/2022,CACI,6518.7
15935,10/24/2022,CACI,6350.4
15936,10/21/2022,CACI,6395.1
15937,10/20/2022,CACI,6200
15938,10/19/2022,CACI,6133.7
15939,10/18/2022,CACI,6188.8
15940,10/17/2022,CACI,6019.7
15941,10/14/2022,CACI,5823
15942,10/13/2022,CACI,6016.4
15943,10/12/2022,CACI,5861.9
15944,10/11/2022,CACI,6017.1
15945,10/10/2022,CACI,6117.3
15946,10/7/2022,CACI,6106.3
15947,10/6/2022,CACI,6159
15948,10/5/2022,CACI,6331.6
15949,10/4/2022,CACI,6381
15950,10/3/2022,CACI,6311.2
15951,9/30/2022,CACI,6113.4
15952,9/29/2022,CACI,6187.8
15953,9/28/2022,CACI,6265.8
15954,9/27/2022,CACI,6175.2
15955,9/26/2022,CACI,6298.1
15956,9/23/2022,CACI,6354.6
15957,9/22/2022,CACI,6465.8
15958,9/21/2022,CACI,6512.6
15959,9/20/2022,CACI,6589.9
15960,9/19/2022,CACI,6560.2
15961,9/16/2022,CACI,6555
15962,9/15/2022,CACI,6460.6
15963,9/14/2022,CACI,6477
15964,9/13/2022,CACI,6458.1
15965,9/12/2022,CACI,6584.3
15966,9/9/2022,CACI,6571.9
15967,9/8/2022,CACI,6476.1
15968,9/7/2022,CACI,6507.2
15969,9/6/2022,CACI,6436.1
15970,9/2/2022,CACI,6441.7
15971,9/1/2022,CACI,6483.1
15972,8/31/2022,CACI,6577.3
15973,8/30/2022,CACI,6398.1
15974,8/29/2022,CACI,6460.9
15975,8/26/2022,CACI,6458.1
15976,8/25/2022,CACI,6581.2
15977,8/24/2022,CACI,6596
15978,8/23/2022,CACI,6602.1
15979,8/22/2022,CACI,6620.1
15980,8/19/2022,CACI,6707.2
15981,8/18/2022,CACI,6659.9
15982,8/17/2022,CACI,6644.5
15983,8/16/2022,CACI,6609.1
15984,8/15/2022,CACI,6734.2
15985,8/12/2022,CACI,6581.5
15986,8/11/2022,CACI,6463.2
15987,8/10/2022,CACI,6603.1
15988,8/9/2022,CACI,6637.7
15989,8/8/2022,CACI,6622.7
15990,8/5/2022,CACI,6728.8
15991,8/4/2022,CACI,6753.6
15992,8/3/2022,CACI,6803.5
15993,8/2/2022,CACI,6840
15994,8/1/2022,CACI,7046.5
15995,7/29/2022,CACI,7077.4
15996,7/28/2022,CACI,7024.3
15997,7/27/2022,CACI,6839.8
15998,7/26/2022,CACI,6863.9
15999,7/25/2022,CACI,6818.5
16000,7/22/2022,CACI,6700.9
16001,7/21/2022,CACI,6723.4
16002,7/20/2022,CACI,6656.5
16003,7/19/2022,CACI,6665.6
16004,7/18/2022,CACI,6579
16005,7/15/2022,CACI,6644.7
16006,7/14/2022,CACI,6567.5
16007,7/13/2022,CACI,6562.8
16008,7/12/2022,CACI,6656.2
16009,7/11/2022,CACI,6728.6
16010,7/8/2022,CACI,6747.3
16011,7/7/2022,CACI,6716.6
16012,7/6/2022,CACI,6677.8
16013,7/5/2022,CACI,6536.3
16014,7/1/2022,CACI,6723.9
16015,6/30/2022,CACI,6597.2
16016,6/29/2022,CACI,6480.6
16017,6/28/2022,CACI,6428.4
16018,6/27/2022,CACI,6513.4
16019,6/24/2022,CACI,6489.3
16020,6/23/2022,CACI,6191.5
16021,6/22/2022,CACI,6188.7
16022,6/21/2022,CACI,6169.2
16023,6/17/2022,CACI,6084.2
16024,6/16/2022,CACI,6137.6
16025,6/15/2022,CACI,6302
16026,6/14/2022,CACI,6274.4
16027,6/13/2022,CACI,6313.2
16028,6/10/2022,CACI,6423.7
16029,6/9/2022,CACI,6574.3
16030,6/8/2022,CACI,6619.2
16031,6/7/2022,CACI,6811.2
16032,6/6/2022,CACI,6780.1
16033,6/3/2022,CACI,6703.5
16034,6/2/2022,CACI,6705.1
16035,6/1/2022,CACI,6570.1
16036,5/31/2022,CACI,6564.2
16037,5/27/2022,CACI,6669.6
16038,5/26/2022,CACI,6521.8
16039,5/25/2022,CACI,6400.1
16040,5/24/2022,CACI,6413.4
16041,5/23/2022,CACI,6287.9
16042,5/20/2022,CACI,6151.7
16043,5/19/2022,CACI,6183
16044,5/18/2022,CACI,6160.8
16045,5/17/2022,CACI,6348.6
16046,5/16/2022,CACI,6233.9
16047,5/13/2022,CACI,6009.3
16048,5/12/2022,CACI,6004.9
16049,5/11/2022,CACI,5980.8
16050,5/10/2022,CACI,6088.9
16051,5/9/2022,CACI,6116.3
16052,5/6/2022,CACI,6150.5
16053,5/5/2022,CACI,6345.8
16054,5/4/2022,CACI,6385.8
16055,5/3/2022,CACI,6205.1
16056,5/2/2022,CACI,6232
16057,4/29/2022,CACI,6211.4
16058,4/28/2022,CACI,6283.3
16059,4/27/2022,CACI,6518
16060,4/26/2022,CACI,6602
16061,4/25/2022,CACI,6675.7
16062,4/22/2022,CACI,6693.8
16063,4/21/2022,CACI,6880.5
16064,4/20/2022,CACI,6899
16065,4/19/2022,CACI,6926.9
16066,4/18/2022,CACI,6812.7
16067,4/14/2022,CACI,6888.7
16068,4/13/2022,CACI,6977.7
16069,4/12/2022,CACI,7054.9
16070,4/11/2022,CACI,7145.5
16071,4/8/2022,CACI,7066.6
16072,4/7/2022,CACI,7138.5
16073,4/6/2022,CACI,7066.8
16074,4/5/2022,CACI,6940
16075,4/4/2022,CACI,7038.3
16076,4/1/2022,CACI,7125.1
16077,3/31/2022,CACI,7051.2
16078,3/30/2022,CACI,7124.7
16079,3/29/2022,CACI,7019.3
16080,3/28/2022,CACI,7229.1
16081,3/25/2022,CACI,7227.9
16082,3/24/2022,CACI,7150.9
16083,3/23/2022,CACI,7033.1
16084,3/22/2022,CACI,7016.5
16085,3/21/2022,CACI,6971.1
16086,3/18/2022,CACI,6910.7
16087,3/17/2022,CACI,6977.7
16088,3/16/2022,CACI,6878.2
16089,3/15/2022,CACI,7014.4
16090,3/14/2022,CACI,6933.7
16091,3/11/2022,CACI,7057.3
16092,3/10/2022,CACI,6939.5
16093,3/9/2022,CACI,6883.1
16094,3/8/2022,CACI,6806.3
16095,3/7/2022,CACI,7074.1
16096,3/4/2022,CACI,7120.9
16097,3/3/2022,CACI,6838.9
16098,3/2/2022,CACI,6823.7
16099,3/1/2022,CACI,6670.4
16100,2/28/2022,CACI,6548.7
16101,2/25/2022,CACI,6227.8
16102,2/24/2022,CACI,6021.3
16103,2/23/2022,CACI,5764.3
16104,2/22/2022,CACI,5848.8
16105,2/18/2022,CACI,5957.7
16106,2/17/2022,CACI,6037.7
16107,2/16/2022,CACI,5986
16108,2/15/2022,CACI,5909.2
16109,2/14/2022,CACI,5847
16110,2/11/2022,CACI,5996.5
16111,2/10/2022,CACI,5949.7
16112,2/9/2022,CACI,6016.9
16113,2/8/2022,CACI,5925.6
16114,2/7/2022,CACI,5928.6
16115,2/4/2022,CACI,5935.9
16116,2/3/2022,CACI,5942.4
16117,2/2/2022,CACI,6015.9
16118,2/1/2022,CACI,5773.7
16119,1/31/2022,CACI,5791.9
16120,1/28/2022,CACI,5739.3
16121,1/27/2022,CACI,5702.5
16122,1/26/2022,CACI,6202.7
16123,1/25/2022,CACI,6235.8
16124,1/24/2022,CACI,6352.2
16125,1/21/2022,CACI,6324.9
16126,1/20/2022,CACI,6366.9
16127,1/19/2022,CACI,6433.6
16128,1/18/2022,CACI,6511.1
16129,1/14/2022,CACI,6490.3
16130,1/13/2022,CACI,6428
16131,1/12/2022,CACI,6415.4
16132,1/11/2022,CACI,6444.6
16133,1/10/2022,CACI,6376.5
16134,1/7/2022,CACI,6372.5
16135,1/6/2022,CACI,6344.7
16136,1/5/2022,CACI,6430.8
16137,1/4/2022,CACI,6495.4
16138,1/3/2022,CACI,6369.9
16139,12/31/2021,CACI,6279.9
16140,12/30/2021,CACI,6280.1
16141,12/29/2021,CACI,6290.4
16142,12/28/2021,CACI,6286.6
16143,12/27/2021,CACI,6217.1
16144,12/23/2021,CACI,6220.6
16145,12/22/2021,CACI,6181.4
16146,12/21/2021,CACI,6079.7
16147,12/20/2021,CACI,5974.8
16148,12/17/2021,CACI,6060.1
16149,12/16/2021,CACI,6201.7
16150,12/15/2021,CACI,6209.2
16151,12/14/2021,CACI,6227.4
16152,12/13/2021,CACI,6244.4
16153,12/10/2021,CACI,6181.2
16154,12/9/2021,CACI,6262.4
16155,12/8/2021,CACI,6345.2
16156,12/7/2021,CACI,6261.7
16157,12/6/2021,CACI,6233.9
16158,12/3/2021,CACI,6152.7
16159,12/2/2021,CACI,6197.1
16160,12/1/2021,CACI,5954
