date,ticker,close,volume,market_cap
2019-05-30,AM,12.27999973,2619100.0,6224.1
2019-05-31,AM,12.22000027,3565000.0,6193.7
2019-06-03,AM,12.39999962,2214000.0,6284.9
2019-06-04,AM,12.71000004,2372700.0,6442.0
2019-06-05,AM,12.71000004,5126700.0,6442.0
2019-06-06,AM,12.77000046,3461300.0,6472.4
2019-06-07,AM,12.81000042,3100400.0,6492.7
2019-06-10,AM,12.76000023,4355200.0,6467.4
2019-06-11,AM,12.71000004,3944400.0,6442.0
2019-06-12,AM,12.11999989,4534900.0,6143.0
2019-06-13,AM,12.21000004,3879600.0,6188.6
2019-06-14,AM,11.56999969,6519900.0,5864.2
2019-06-17,AM,11.75,4944600.0,5955.5
2019-06-18,AM,11.93000031,3466700.0,6046.7
2019-06-19,AM,11.67000008,5936500.0,5914.9
2019-06-20,AM,11.76000023,6317400.0,5960.5
2019-06-21,AM,11.71000004,16810400.0,5935.2
2019-06-24,AM,11.31000042,7219600.0,5732.4
2019-06-25,AM,11.0,9693700.0,5575.3
2019-06-26,AM,11.13000011,6075300.0,5641.2
2019-06-27,AM,11.30000019,3787400.0,5727.4
2019-06-28,AM,11.46000004,18079900.0,5808.5
2019-07-01,AM,11.71000004,5059800.0,5935.2
2019-07-02,AM,11.59000015,2724900.0,5874.4
2019-07-03,AM,11.81000042,2397000.0,5985.9
2019-07-05,AM,11.92000008,2105400.0,6041.6
2019-07-08,AM,11.84000015,3256400.0,6001.1
2019-07-09,AM,11.97000027,5992500.0,6067.0
2019-07-10,AM,12.09000015,6807000.0,6127.8
2019-07-11,AM,12.03999996,11520800.0,6102.4
2019-07-12,AM,11.68999958,5508400.0,5925.0
2019-07-15,AM,11.53999996,3574700.0,5849.0
2019-07-16,AM,11.35999966,5868300.0,5757.8
2019-07-17,AM,11.21000004,3829900.0,5681.8
2019-07-18,AM,11.02000046,4825700.0,5585.5
2019-07-19,AM,10.97999954,6401800.0,5565.2
2019-07-22,AM,11.14999962,4208600.0,5651.3
2019-07-23,AM,10.97999954,3665600.0,5565.2
2019-07-24,AM,11.11999989,3065500.0,5636.1
2019-07-25,AM,10.42000008,3711800.0,5281.3
2019-07-26,AM,9.449999809,8128800.0,4789.7
2019-07-29,AM,8.800000191,11195500.0,4460.3
2019-07-30,AM,9.039999962,8526500.0,4581.9
2019-07-31,AM,9.119999886,7050800.0,4622.9
2019-08-01,AM,8.430000305,10325400.0,4273.1
2019-08-02,AM,8.329999924,5925700.0,4222.4
2019-08-05,AM,7.909999847,5278900.0,4009.6
2019-08-06,AM,7.800000191,7595800.0,3953.8
2019-08-07,AM,7.809999943,7451100.0,3958.9
2019-08-08,AM,7.670000076,5045100.0,3887.9
2019-08-09,AM,7.25,8236500.0,3675.0
2019-08-12,AM,7.050000191,5343300.0,3573.6
2019-08-13,AM,7.21999979,9398000.0,3659.8
2019-08-14,AM,6.900000095,13111200.0,3497.6
2019-08-15,AM,7.340000153,8325700.0,3720.6
2019-08-16,AM,7.519999981,8754500.0,3811.9
2019-08-19,AM,7.739999771,6923400.0,3923.4
2019-08-20,AM,7.75,4990500.0,3928.4
2019-08-21,AM,7.630000114,4573900.0,3867.6
2019-08-22,AM,7.460000038,2673300.0,3781.4
2019-08-23,AM,7.199999809,2965600.0,3649.7
2019-08-26,AM,7.090000153,2340100.0,3593.9
2019-08-27,AM,6.800000191,4649000.0,3446.9
2019-08-28,AM,6.949999809,4104600.0,3522.9
2019-08-29,AM,7.199999809,3593800.0,3649.7
2019-08-30,AM,7.110000134,4250800.0,3604.0
2019-09-03,AM,6.949999809,4561900.0,3522.9
2019-09-04,AM,7.210000038,4302000.0,3654.7
2019-09-05,AM,7.150000095,7016600.0,3624.3
2019-09-06,AM,6.679999828,12231200.0,3386.1
2019-09-09,AM,7.239999771,15839700.0,3669.9
2019-09-10,AM,7.210000038,7461300.0,3654.7
2019-09-11,AM,7.449999809,8800400.0,3776.4
2019-09-12,AM,7.099999905,6836100.0,3599.0
2019-09-13,AM,7.210000038,8751400.0,3654.7
2019-09-16,AM,7.75,11141100.0,3928.4
2019-09-17,AM,7.559999943,8807300.0,3832.1
2019-09-18,AM,7.699999809,6077400.0,3903.1
2019-09-19,AM,7.199999809,8637400.0,3649.7
2019-09-20,AM,7.349999905,44385300.0,3725.7
2019-09-23,AM,7.300000191,9038200.0,3700.3
2019-09-24,AM,7.039999962,8774800.0,3568.6
2019-09-25,AM,7.260000229,5329000.0,3680.1
2019-09-26,AM,7.420000076,6461000.0,3761.2
2019-09-27,AM,7.420000076,5020100.0,3761.2
2019-09-30,AM,7.400000095,5581700.0,3751.0
2019-10-01,AM,7.159999847,5815700.0,3629.4
2019-10-02,AM,7.159999847,4016100.0,3629.4
2019-10-03,AM,7.039999962,4403200.0,3568.6
2019-10-04,AM,7.079999924,5566200.0,3588.8
2019-10-07,AM,7.119999886,3361700.0,3609.1
2019-10-08,AM,6.78000021,3507400.0,3436.8
2019-10-09,AM,6.889999866,4110400.0,3492.5
2019-10-10,AM,7.199999809,3607900.0,3649.7
2019-10-11,AM,7.320000172,3431000.0,3710.5
2019-10-14,AM,7.409999847,3509500.0,3756.1
2019-10-15,AM,7.449999809,4180700.0,3776.4
2019-10-16,AM,7.239999771,3018900.0,3669.9
2019-10-17,AM,7.510000229,3000400.0,3806.8
2019-10-18,AM,7.289999962,6056200.0,3695.3
2019-10-21,AM,7.25,4861800.0,3675.0
2019-10-22,AM,7.389999866,3961500.0,3746.0
2019-10-23,AM,7.570000172,4641700.0,3837.2
2019-10-24,AM,7.320000172,5767400.0,3710.5
2019-10-25,AM,7.429999828,5773300.0,3766.2
2019-10-28,AM,7.340000153,3751100.0,3720.6
2019-10-29,AM,7.460000038,8404300.0,3755.5
2019-10-30,AM,7.199999809,14313500.0,3624.6
2019-10-31,AM,6.440000057,12235900.0,3242.0
2019-11-01,AM,6.690000057,6764500.0,3367.9
2019-11-04,AM,7.199999809,7082500.0,3624.6
2019-11-05,AM,7.039999962,4697500.0,3544.1
2019-11-06,AM,6.840000153,3789800.0,3443.4
2019-11-07,AM,6.420000076,21866500.0,3232.0
2019-11-08,AM,6.159999847,5847300.0,3101.1
2019-11-11,AM,5.639999866,8550400.0,2839.3
2019-11-12,AM,5.800000191,10248900.0,2919.8
2019-11-13,AM,5.630000114,7661400.0,2834.3
2019-11-14,AM,5.380000114,7982000.0,2708.4
2019-11-15,AM,5.349999905,6147600.0,2693.3
2019-11-18,AM,5.010000229,5561200.0,2522.1
2019-11-19,AM,4.800000191,5797900.0,2416.4
2019-11-20,AM,4.800000191,12588500.0,2416.4
2019-11-21,AM,4.869999886,10689400.0,2451.7
2019-11-22,AM,4.829999924,7224400.0,2431.5
2019-11-25,AM,5.0,6313000.0,2517.1
2019-11-26,AM,4.829999924,3710600.0,2431.5
2019-11-27,AM,4.659999847,4864000.0,2345.9
2019-11-29,AM,4.579999924,2652900.0,2305.7
2019-12-02,AM,4.429999828,5180400.0,2230.2
2019-12-03,AM,4.409999847,6299600.0,2220.1
2019-12-04,AM,4.590000153,6890500.0,2310.7
2019-12-05,AM,4.510000229,4483000.0,2270.4
2019-12-06,AM,4.489999771,5404800.0,2260.4
2019-12-09,AM,5.139999866,15019800.0,2587.6
2019-12-10,AM,5.550000191,10972000.0,2794.0
2019-12-11,AM,5.46999979,6687600.0,2753.7
2019-12-12,AM,5.920000076,10251600.0,2980.2
2019-12-13,AM,5.849999905,6790300.0,2945.0
2019-12-16,AM,5.980000019,5969900.0,3010.5
2019-12-17,AM,6.320000172,10009800.0,3181.6
2019-12-18,AM,6.670000076,8169400.0,3357.8
2019-12-19,AM,6.820000172,12293400.0,3433.3
2019-12-20,AM,6.929999828,15764000.0,3488.7
2019-12-23,AM,7.21999979,7390100.0,3634.7
2019-12-24,AM,7.179999828,2736200.0,3614.6
2019-12-26,AM,7.460000038,6309800.0,3755.5
2019-12-27,AM,7.389999866,9037100.0,3720.3
2019-12-30,AM,7.340000153,8266300.0,3695.1
2019-12-31,AM,7.590000153,5609100.0,3821.0
2020-01-02,AM,7.090000153,4330100.0,3569.2
2020-01-03,AM,7.139999866,5405100.0,3594.4
2020-01-06,AM,7.400000095,5627300.0,3725.3
2020-01-07,AM,7.309999943,4326100.0,3680.0
2020-01-08,AM,6.949999809,3916900.0,3498.8
2020-01-09,AM,7.039999962,4216500.0,3544.1
2020-01-10,AM,7.03000021,3959100.0,3539.0
2020-01-13,AM,7.190000057,2873200.0,3619.6
2020-01-14,AM,7.409999847,2279600.0,3730.3
2020-01-15,AM,7.590000153,3513900.0,3821.0
2020-01-16,AM,7.570000172,4626500.0,3810.9
2020-01-17,AM,7.239999771,7330800.0,3644.8
2020-01-21,AM,6.769999981,10056700.0,3408.2
2020-01-22,AM,6.570000172,6062500.0,3307.5
2020-01-23,AM,6.519999981,5744300.0,3282.3
2020-01-24,AM,6.190000057,6000000.0,3116.2
2020-01-27,AM,6.159999847,8677700.0,3101.1
2020-01-28,AM,6.059999943,5767800.0,3050.7
2020-01-29,AM,5.690000057,8964800.0,2864.5
2020-01-30,AM,5.190000057,8812400.0,2612.7
2020-01-31,AM,5.039999962,10978600.0,2537.2
2020-02-03,AM,5.150000095,5386000.0,2592.6
2020-02-04,AM,4.949999809,6248700.0,2491.9
2020-02-05,AM,5.300000191,6908400.0,2668.1
2020-02-06,AM,4.960000038,5814400.0,2497.0
2020-02-07,AM,4.929999828,4962200.0,2481.9
2020-02-10,AM,4.760000229,7008700.0,2396.3
2020-02-11,AM,4.630000114,12436000.0,2330.8
2020-02-12,AM,4.760000229,13872200.0,2304.2
2020-02-13,AM,4.599999905,8382800.0,2226.8
2020-02-14,AM,4.409999847,6156100.0,2134.8
2020-02-18,AM,4.420000076,8027100.0,2139.7
2020-02-19,AM,4.880000114,8177300.0,2362.3
2020-02-20,AM,5.050000191,8328100.0,2444.6
2020-02-21,AM,4.760000229,7055100.0,2304.2
2020-02-24,AM,4.590000153,14751600.0,2221.9
2020-02-25,AM,4.409999847,11322700.0,2134.8
2020-02-26,AM,4.349999905,6381400.0,2105.8
2020-02-27,AM,4.119999886,7911700.0,1994.4
2020-02-28,AM,4.360000134,7935200.0,2110.6
2020-03-02,AM,4.440000057,7996200.0,2149.3
2020-03-03,AM,4.199999809,5219500.0,2033.2
2020-03-04,AM,4.239999771,3672300.0,2052.5
2020-03-05,AM,4.139999866,4634200.0,2004.1
2020-03-06,AM,4.179999828,8577300.0,2023.5
2020-03-09,AM,3.289999962,9991200.0,1592.6
2020-03-10,AM,3.539999962,7532200.0,1713.7
2020-03-11,AM,3.210000038,5394600.0,1553.9
2020-03-12,AM,2.99000001,8571900.0,1447.4
2020-03-13,AM,3.160000086,9789900.0,1529.7
2020-03-16,AM,3.049999952,6348600.0,1476.5
2020-03-17,AM,2.630000114,8932100.0,1273.1
2020-03-18,AM,1.980000019,15692700.0,958.5
2020-03-19,AM,2.089999914,21428700.0,1011.7
2020-03-20,AM,2.299999952,14380300.0,1113.4
2020-03-23,AM,2.410000086,7975900.0,1166.6
2020-03-24,AM,2.460000038,8880000.0,1190.8
2020-03-25,AM,2.25,12883800.0,1089.2
2020-03-26,AM,2.299999952,7801300.0,1113.4
2020-03-27,AM,2.220000029,3978600.0,1074.7
2020-03-30,AM,2.180000067,7738600.0,1055.3
2020-03-31,AM,2.099999905,11272400.0,1016.6
2020-04-01,AM,2.049999952,7389900.0,992.4
2020-04-02,AM,2.279999971,10298800.0,1103.7
2020-04-03,AM,2.49000001,7901200.0,1205.4
2020-04-06,AM,2.450000048,6592000.0,1186.0
2020-04-07,AM,2.5,15347800.0,1210.2
2020-04-08,AM,2.519999981,10139200.0,1219.9
2020-04-09,AM,2.519999981,18636600.0,1219.9
2020-04-13,AM,2.779999971,15818900.0,1345.8
2020-04-14,AM,2.779999971,12549900.0,1345.8
2020-04-15,AM,2.74000001,6307100.0,1326.4
2020-04-16,AM,2.849999905,12106800.0,1379.6
2020-04-17,AM,3.519999981,10065500.0,1704.0
2020-04-20,AM,4.159999847,13623000.0,2013.8
2020-04-21,AM,4.349999905,10572700.0,2105.8
2020-04-22,AM,4.710000038,10605000.0,2280.0
2020-04-23,AM,4.909999847,8627400.0,2376.9
2020-04-24,AM,4.75,8702400.0,2299.4
2020-04-27,AM,4.849999905,16677000.0,2347.8
2020-04-28,AM,4.630000114,8676100.0,2241.3
2020-04-29,AM,4.5,8853200.0,2144.2
2020-04-30,AM,4.75,11225500.0,2263.4
2020-05-01,AM,4.760000229,8173500.0,2268.1
2020-05-04,AM,4.710000038,9216600.0,2244.3
2020-05-05,AM,4.550000191,11763100.0,2168.1
2020-05-06,AM,4.099999905,10329400.0,1953.6
2020-05-07,AM,3.99000001,9417500.0,1901.2
2020-05-08,AM,4.179999828,6356900.0,1991.8
2020-05-11,AM,4.130000114,3441700.0,1967.9
2020-05-12,AM,4.119999886,4304300.0,1963.2
2020-05-13,AM,3.720000029,7693800.0,1772.6
2020-05-14,AM,3.569999933,8988400.0,1701.1
2020-05-15,AM,3.609999895,4363200.0,1720.2
2020-05-18,AM,3.99000001,8813000.0,1901.2
2020-05-19,AM,4.03000021,7431000.0,1920.3
2020-05-20,AM,4.380000114,14474800.0,2087.1
2020-05-21,AM,4.300000191,6220800.0,2048.9
2020-05-22,AM,4.300000191,3678300.0,2048.9
2020-05-26,AM,4.519999981,4716500.0,2153.8
2020-05-27,AM,4.630000114,4325400.0,2206.2
2020-05-28,AM,4.519999981,5372200.0,2153.8
2020-05-29,AM,4.78000021,9038600.0,2277.7
2020-06-01,AM,4.71999979,6138900.0,2249.1
2020-06-02,AM,5.019999981,6227900.0,2392.0
2020-06-03,AM,5.199999809,4057600.0,2477.8
2020-06-04,AM,5.329999924,5304000.0,2539.7
2020-06-05,AM,5.650000095,5956000.0,2692.2
2020-06-08,AM,5.949999809,7819600.0,2835.2
2020-06-09,AM,5.820000172,6310800.0,2773.2
2020-06-10,AM,5.559999943,5465200.0,2649.3
2020-06-11,AM,5.150000095,6568700.0,2454.0
2020-06-12,AM,5.28000021,4347600.0,2515.9
2020-06-15,AM,6.119999886,13291400.0,2916.2
2020-06-16,AM,5.949999809,9304000.0,2835.2
2020-06-17,AM,5.809999943,5006900.0,2768.4
2020-06-18,AM,5.920000076,4924400.0,2820.9
2020-06-19,AM,5.949999809,10308100.0,2835.2
2020-06-22,AM,5.710000038,6884500.0,2720.8
2020-06-23,AM,5.71999979,5890400.0,2725.6
2020-06-24,AM,5.409999847,5733200.0,2577.8
2020-06-25,AM,5.400000095,4028800.0,2573.1
2020-06-26,AM,5.070000172,8639800.0,2415.8
2020-06-29,AM,5.010000229,2962300.0,2387.2
2020-06-30,AM,5.099999905,3857300.0,2430.1
2020-07-01,AM,5.190000057,3279000.0,2473.0
2020-07-02,AM,5.449999809,4008600.0,2596.9
2020-07-06,AM,5.480000019,7183100.0,2611.2
2020-07-07,AM,5.78000021,7404500.0,2754.1
2020-07-08,AM,5.769999981,3936600.0,2749.4
2020-07-09,AM,5.46999979,5149000.0,2606.4
2020-07-10,AM,5.360000134,4134500.0,2554.0
2020-07-13,AM,5.289999962,4633400.0,2520.7
2020-07-14,AM,5.320000172,3362600.0,2535.0
2020-07-15,AM,5.760000229,3114400.0,2744.6
2020-07-16,AM,5.860000134,5363100.0,2792.3
2020-07-17,AM,5.900000095,3890100.0,2811.3
2020-07-20,AM,5.940000057,4837800.0,2830.4
2020-07-21,AM,6.130000114,3563000.0,2920.9
2020-07-22,AM,5.960000038,3782800.0,2839.9
2020-07-23,AM,5.989999771,3299700.0,2854.2
2020-07-24,AM,6.0,3081900.0,2859.0
2020-07-27,AM,5.78000021,6464600.0,2754.1
2020-07-28,AM,5.840000153,5005800.0,2782.7
2020-07-29,AM,5.559999943,7109500.0,2649.9
2020-07-30,AM,5.829999924,7636300.0,2778.6
2020-07-31,AM,5.670000076,5692200.0,2702.3
2020-08-03,AM,5.949999809,6334600.0,2835.8
2020-08-04,AM,6.510000229,9233700.0,3102.6
2020-08-05,AM,6.869999886,6615500.0,3274.2
2020-08-06,AM,6.860000134,7488600.0,3269.5
2020-08-07,AM,6.940000057,3415300.0,3307.6
2020-08-10,AM,7.360000134,4749800.0,3507.8
2020-08-11,AM,7.0,5805300.0,3336.2
2020-08-12,AM,7.119999886,4312400.0,3393.4
2020-08-13,AM,7.019999981,3149800.0,3345.7
2020-08-14,AM,7.309999943,5181700.0,3483.9
2020-08-17,AM,7.460000038,2708400.0,3555.4
2020-08-18,AM,7.230000019,4016000.0,3445.8
2020-08-19,AM,7.309999943,3378600.0,3483.9
2020-08-20,AM,7.21999979,4410100.0,3441.0
2020-08-21,AM,7.230000019,3079600.0,3445.8
2020-08-24,AM,7.28000021,4136000.0,3469.6
2020-08-25,AM,7.28000021,2908300.0,3469.6
2020-08-26,AM,6.949999809,3792100.0,3312.3
2020-08-27,AM,6.989999771,5284600.0,3331.4
2020-08-28,AM,6.78000021,6012600.0,3231.3
2020-08-31,AM,6.769999981,6409500.0,3226.6
2020-09-01,AM,6.429999828,5514300.0,3064.5
2020-09-02,AM,6.25,4948800.0,2978.7
2020-09-03,AM,6.099999905,3216200.0,2907.2
2020-09-04,AM,6.0,4708800.0,2859.6
2020-09-08,AM,5.860000134,4652900.0,2792.9
2020-09-09,AM,5.730000019,5721400.0,2730.9
2020-09-10,AM,5.519999981,4111100.0,2630.8
2020-09-11,AM,5.53000021,4807700.0,2635.6
2020-09-14,AM,5.71999979,8921300.0,2726.1
2020-09-15,AM,5.21999979,17144600.0,2487.8
2020-09-16,AM,5.349999905,7204700.0,2549.8
2020-09-17,AM,5.400000095,6383200.0,2573.6
2020-09-18,AM,5.400000095,6213800.0,2573.6
2020-09-21,AM,5.349999905,2726400.0,2549.8
2020-09-22,AM,5.269999981,5306600.0,2511.7
2020-09-23,AM,5.199999809,4119500.0,2478.3
2020-09-24,AM,5.329999924,3979500.0,2540.3
2020-09-25,AM,5.340000153,4752000.0,2545.0
2020-09-28,AM,5.5,3821200.0,2621.3
2020-09-29,AM,5.5,3295400.0,2621.3
2020-09-30,AM,5.369999886,3560600.0,2559.3
2020-10-01,AM,5.190000057,4965700.0,2473.5
2020-10-02,AM,5.329999924,3562400.0,2540.3
2020-10-05,AM,5.619999886,2976800.0,2678.5
2020-10-06,AM,5.53000021,4151600.0,2635.6
2020-10-07,AM,5.71999979,4622200.0,2726.1
2020-10-08,AM,5.949999809,4322500.0,2835.8
2020-10-09,AM,5.929999828,2588900.0,2826.2
2020-10-12,AM,6.079999924,2812500.0,2897.7
2020-10-13,AM,6.239999771,4700800.0,2974.0
2020-10-14,AM,6.360000134,3989000.0,3031.2
2020-10-15,AM,6.429999828,3057100.0,3064.5
2020-10-16,AM,6.440000057,2622200.0,3069.3
2020-10-19,AM,6.570000172,3851500.0,3131.2
2020-10-20,AM,6.5,4164400.0,3097.9
2020-10-21,AM,6.329999924,3004700.0,3016.9
2020-10-22,AM,6.559999943,4400500.0,3126.5
2020-10-23,AM,6.619999886,3576700.0,3155.1
2020-10-26,AM,6.480000019,3808500.0,3088.3
2020-10-27,AM,6.360000134,6409900.0,3031.2
2020-10-28,AM,6.070000172,5377500.0,2893.2
2020-10-29,AM,5.989999771,4635800.0,2855.1
2020-10-30,AM,5.730000019,4819100.0,2731.1
2020-11-02,AM,5.599999905,4481300.0,2669.2
2020-11-03,AM,5.550000191,6566600.0,2645.3
2020-11-04,AM,5.630000114,4420200.0,2683.5
2020-11-05,AM,5.789999962,2710700.0,2759.7
2020-11-06,AM,5.510000229,2882500.0,2626.3
2020-11-09,AM,6.159999847,6442000.0,2936.1
2020-11-10,AM,6.329999924,4541700.0,3017.1
2020-11-11,AM,6.429999828,4218000.0,3064.8
2020-11-12,AM,6.260000229,3009700.0,2983.8
2020-11-13,AM,6.380000114,2611500.0,3041.0
2020-11-16,AM,6.360000134,3466900.0,3031.4
2020-11-17,AM,6.639999866,3581100.0,3164.9
2020-11-18,AM,6.460000038,5132100.0,3079.1
2020-11-19,AM,6.5,3617500.0,3098.2
2020-11-20,AM,6.400000095,2981300.0,3050.5
2020-11-23,AM,6.809999943,3777600.0,3245.9
2020-11-24,AM,7.130000114,5347900.0,3398.4
2020-11-25,AM,7.090000153,2609700.0,3379.4
2020-11-27,AM,6.96999979,1942700.0,3322.2
2020-11-30,AM,6.739999771,6180500.0,3212.5
2020-12-01,AM,6.710000038,4219800.0,3198.2
2020-12-02,AM,6.96999979,5154200.0,3322.2
2020-12-03,AM,7.269999981,6597800.0,3465.2
2020-12-04,AM,7.559999943,4823700.0,3603.4
2020-12-07,AM,7.5,3731400.0,3574.8
2020-12-08,AM,7.829999924,4547200.0,3732.1
2020-12-09,AM,7.880000114,5238000.0,3755.9
2020-12-10,AM,8.430000305,6889400.0,4018.1
2020-12-11,AM,8.420000076,5910600.0,4013.3
2020-12-14,AM,7.889999866,7773100.0,3760.7
2020-12-15,AM,8.220000267,3231000.0,3918.0
2020-12-16,AM,7.960000038,3803000.0,3794.0
2020-12-17,AM,8.130000114,3922300.0,3875.1
2020-12-18,AM,8.279999733,15662100.0,3946.6
2020-12-21,AM,8.239999771,3859300.0,3927.5
2020-12-22,AM,8.409999847,4772900.0,4008.5
2020-12-23,AM,8.43999958,4923400.0,4022.8
2020-12-24,AM,8.380000114,1158500.0,3994.2
2020-12-28,AM,7.690000057,4957700.0,3665.4
2020-12-29,AM,7.679999828,4097900.0,3660.6
2020-12-30,AM,7.690000057,4046200.0,3665.4
2020-12-31,AM,7.710000038,2492900.0,3674.9
2021-01-04,AM,7.630000114,4635600.0,3636.8
2021-01-05,AM,8.270000458,7404600.0,3941.8
2021-01-06,AM,8.399999619,5089900.0,4003.8
2021-01-07,AM,8.430000305,3997400.0,4018.1
2021-01-08,AM,8.079999924,4252100.0,3851.2
2021-01-11,AM,8.100000381,6377500.0,3860.8
2021-01-12,AM,8.470000267,7174800.0,4037.1
2021-01-13,AM,8.350000381,7380200.0,3979.9
2021-01-14,AM,8.529999733,5613200.0,4065.7
2021-01-15,AM,8.5,4103000.0,4051.4
2021-01-19,AM,8.609999657,4665600.0,4103.9
2021-01-20,AM,8.109999657,6947700.0,3865.5
2021-01-21,AM,8.100000381,7240700.0,3860.8
2021-01-22,AM,8.130000114,6525300.0,3875.1
2021-01-25,AM,8.460000038,5650600.0,4032.4
2021-01-26,AM,8.520000458,4962600.0,4061.0
2021-01-27,AM,8.210000038,7373100.0,3913.2
2021-01-28,AM,8.229999542,6529900.0,3922.7
2021-01-29,AM,8.100000381,8555400.0,3860.8
2021-02-01,AM,8.0,7478200.0,3813.1
2021-02-02,AM,7.710000038,8549400.0,3674.9
2021-02-03,AM,8.100000381,6506300.0,3860.8
2021-02-04,AM,7.920000076,4452900.0,3775.0
2021-02-05,AM,8.039999962,4769600.0,3832.2
2021-02-08,AM,8.25,5495000.0,3932.3
2021-02-09,AM,8.350000381,5505700.0,3979.9
2021-02-10,AM,8.600000381,7387800.0,4099.1
2021-02-11,AM,8.729999542,6462800.0,4161.1
2021-02-12,AM,9.06000042,5091600.0,4318.3
2021-02-16,AM,9.170000076,4984400.0,4370.8
2021-02-17,AM,9.149999619,3934100.0,4363.7
2021-02-18,AM,8.020000458,20184400.0,3824.8
2021-02-19,AM,8.029999733,7592300.0,3829.6
2021-02-22,AM,8.029999733,6953400.0,3829.6
2021-02-23,AM,8.31000042,7914300.0,3963.1
2021-02-24,AM,9.090000153,10753700.0,4335.1
2021-02-25,AM,9.069999695,9126900.0,4325.5
2021-02-26,AM,8.819999695,8679000.0,4206.3
2021-03-01,AM,9.289999962,5582400.0,4430.5
2021-03-02,AM,9.199999809,5828600.0,4387.5
2021-03-03,AM,9.270000458,4814300.0,4420.9
2021-03-04,AM,9.510000229,8757900.0,4535.4
2021-03-05,AM,9.460000038,6057400.0,4511.5
2021-03-08,AM,9.279999733,4831200.0,4425.7
2021-03-09,AM,8.93999958,6079100.0,4263.5
2021-03-10,AM,9.579999924,8910000.0,4568.8
2021-03-11,AM,9.43999958,3349800.0,4502.0
2021-03-12,AM,9.020000458,10456600.0,4301.7
2021-03-15,AM,8.949999809,5283800.0,4268.3
2021-03-16,AM,8.770000458,5535900.0,4182.5
2021-03-17,AM,8.93999958,3503100.0,4263.5
2021-03-18,AM,8.529999733,4859300.0,4068.0
2021-03-19,AM,8.880000114,6733900.0,4234.9
2021-03-22,AM,8.850000381,2519100.0,4220.6
2021-03-23,AM,8.550000191,3922900.0,4077.6
2021-03-24,AM,8.630000114,4055100.0,4115.7
2021-03-25,AM,8.869999886,5308700.0,4230.2
2021-03-26,AM,9.220000267,4038200.0,4397.1
2021-03-29,AM,8.960000038,3490400.0,4273.1
2021-03-30,AM,8.819999695,3188500.0,4206.3
