,date,ticker,marketcap
86,11/2/2023,XOM,432394
87,11/1/2023,XOM,418642.6
88,10/31/2023,XOM,419474.9
89,10/30/2023,XOM,423858.1
90,10/27/2023,XOM,422537
91,10/26/2023,XOM,430743.5
92,10/25/2023,XOM,434706.7
93,10/24/2023,XOM,433906.1
94,10/23/2023,XOM,438149.5
95,10/20/2023,XOM,444674.7
96,10/19/2023,XOM,452440.8
97,10/18/2023,XOM,452160.6
98,10/17/2023,XOM,445915.6
99,10/16/2023,XOM,440151
100,10/13/2023,XOM,439830.8
101,10/12/2023,XOM,426219.9
102,10/11/2023,XOM,426300
103,10/10/2023,XOM,442152.6
104,10/9/2023,XOM,444034.1
105,10/6/2023,XOM,429022.2
106,10/5/2023,XOM,436308
107,10/4/2023,XOM,446356
108,10/3/2023,XOM,463689.8
109,10/2/2023,XOM,462889.2
110,9/29/2023,XOM,470695.4
111,9/28/2023,XOM,478261.4
112,9/27/2023,XOM,481183.8
113,9/26/2023,XOM,466011.7
114,9/25/2023,XOM,465291.1
115,9/22/2023,XOM,460127
116,9/21/2023,XOM,459406.4
117,9/20/2023,XOM,465971.6
118,9/19/2023,XOM,469694.6
119,9/18/2023,XOM,470935.6
120,9/15/2023,XOM,467172.6
121,9/14/2023,XOM,474458.4
122,9/13/2023,XOM,466131.8
123,9/12/2023,XOM,470335.1
124,9/11/2023,XOM,457004.5
125,9/8/2023,XOM,462809.1
126,9/7/2023,XOM,456163.8
127,9/6/2023,XOM,458405.6
128,9/5/2023,XOM,454482.5
129,9/1/2023,XOM,454442.4
130,8/31/2023,XOM,445115
131,8/30/2023,XOM,443874
132,8/29/2023,XOM,439590.6
133,8/28/2023,XOM,436988.5
134,8/25/2023,XOM,433345.6
135,8/24/2023,XOM,425739.6
136,8/23/2023,XOM,428942.1
137,8/22/2023,XOM,432745.1
138,8/21/2023,XOM,435187.1
139,8/18/2023,XOM,440511.3
140,8/17/2023,XOM,433946.1
141,8/16/2023,XOM,425699.5
142,8/15/2023,XOM,432985.3
143,8/14/2023,XOM,448037.3
144,8/11/2023,XOM,447677
145,8/10/2023,XOM,440831.6
146,8/9/2023,XOM,438589.8
147,8/8/2023,XOM,431264
148,8/7/2023,XOM,429142.3
149,8/4/2023,XOM,430023
150,8/3/2023,XOM,428822
151,8/2/2023,XOM,421496.2
152,8/1/2023,XOM,426820.4
153,7/31/2023,XOM,433569.7
154,7/28/2023,XOM,421117.3
155,7/27/2023,XOM,426211.5
156,7/26/2023,XOM,424877.3
157,7/25/2023,XOM,427262.6
158,7/24/2023,XOM,426615.8
159,7/21/2023,XOM,420025.7
160,7/20/2023,XOM,418085.1
161,7/19/2023,XOM,410848.1
162,7/18/2023,XOM,408018
163,7/17/2023,XOM,409877.8
164,7/14/2023,XOM,408098.9
165,7/13/2023,XOM,422653.6
166,7/12/2023,XOM,430537.5
167,7/11/2023,XOM,428435.1
168,7/10/2023,XOM,423260.1
169,7/7/2023,XOM,417074.3
170,7/6/2023,XOM,416104
171,7/5/2023,XOM,432235.5
172,7/3/2023,XOM,434459.2
173,6/30/2023,XOM,433610.1
174,6/29/2023,XOM,431386.5
175,6/28/2023,XOM,426130.6
176,6/27/2023,XOM,422694.1
177,6/26/2023,XOM,421642.9
178,6/23/2023,XOM,414001.7
179,6/22/2023,XOM,417640.3
180,6/21/2023,XOM,419944.8
181,6/20/2023,XOM,415295.4
182,6/16/2023,XOM,425039
183,6/15/2023,XOM,428111.7
184,6/14/2023,XOM,425160.3
185,6/13/2023,XOM,430335.3
186,6/12/2023,XOM,430254.5
187,6/9/2023,XOM,434176.2
188,6/8/2023,XOM,437410.5
189,6/7/2023,XOM,438785.2
190,6/6/2023,XOM,429162.9
191,6/5/2023,XOM,425685.9
192,6/2/2023,XOM,427586.1
193,6/1/2023,XOM,417882.9
194,5/31/2023,XOM,413112.2
195,5/30/2023,XOM,420632.2
196,5/26/2023,XOM,424392.1
197,5/25/2023,XOM,427181.8
198,5/24/2023,XOM,434984.8
199,5/23/2023,XOM,430173.6
200,5/22/2023,XOM,424392.1
201,5/19/2023,XOM,429607.6
202,5/18/2023,XOM,427626.5
203,5/17/2023,XOM,423785.7
204,5/16/2023,XOM,414486.8
205,5/15/2023,XOM,424796.4
206,5/12/2023,XOM,427666.9
207,5/11/2023,XOM,427707.4
208,5/10/2023,XOM,435591.2
209,5/9/2023,XOM,441251.4
210,5/8/2023,XOM,441130.1
211,5/5/2023,XOM,439391.6
212,5/4/2023,XOM,428718.1
213,5/3/2023,XOM,436359.4
214,5/2/2023,XOM,445132.6
215,5/1/2023,XOM,466819.8
216,4/28/2023,XOM,481760.4
217,4/27/2023,XOM,475613.2
218,4/26/2023,XOM,469995.2
219,4/25/2023,XOM,474351.2
220,4/24/2023,XOM,481190.4
221,4/21/2023,XOM,472275
222,4/20/2023,XOM,470768.7
223,4/19/2023,XOM,474554.7
224,4/18/2023,XOM,476061
225,4/17/2023,XOM,466942
226,4/14/2023,XOM,472437.8
227,4/13/2023,XOM,471297.9
228,4/12/2023,XOM,469099.6
229,4/11/2023,XOM,469588.1
230,4/10/2023,XOM,466290.6
231,4/6/2023,XOM,468366.8
232,4/5/2023,XOM,476264.5
233,4/4/2023,XOM,468244.7
234,4/3/2023,XOM,472763.5
235,3/31/2023,XOM,446424.2
236,3/30/2023,XOM,445732.1
237,3/29/2023,XOM,443574.5
238,3/28/2023,XOM,436083.9
239,3/27/2023,XOM,430710.2
240,3/24/2023,XOM,421469.1
241,3/23/2023,XOM,420980.6
242,3/22/2023,XOM,425784.3
243,3/21/2023,XOM,435758.2
244,3/20/2023,XOM,417072.4
245,3/17/2023,XOM,406447.1
246,3/16/2023,XOM,411291.6
247,3/15/2023,XOM,413693.5
248,3/14/2023,XOM,435351.1
249,3/13/2023,XOM,433722.7
250,3/10/2023,XOM,438770.8
251,3/9/2023,XOM,444266.6
252,3/8/2023,XOM,447726.9
253,3/7/2023,XOM,454362.6
254,3/6/2023,XOM,463318.8
255,3/3/2023,XOM,459247.8
256,3/2/2023,XOM,453507.7
257,3/1/2023,XOM,451431.5
258,2/28/2023,XOM,447442
259,2/27/2023,XOM,450047.4
260,2/24/2023,XOM,450861.6
261,2/23/2023,XOM,450820.9
262,2/22/2023,XOM,446709.2
263,2/21/2023,XOM,457830.7
264,2/17/2023,XOM,458283.7
265,2/16/2023,XOM,476610.1
266,2/15/2023,XOM,478010.3
267,2/14/2023,XOM,479451.7
268,2/13/2023,XOM,485135
269,2/10/2023,XOM,490777
270,2/9/2023,XOM,470926.9
271,2/8/2023,XOM,469156
272,2/7/2023,XOM,473274.3
273,2/6/2023,XOM,460136.9
274,2/3/2023,XOM,460919.4
275,2/2/2023,XOM,457748.3
276,2/1/2023,XOM,472533
277,1/31/2023,XOM,477763.2
278,1/30/2023,XOM,467673.4
279,1/27/2023,XOM,476115.9
280,1/26/2023,XOM,484970.2
281,1/25/2023,XOM,466232
282,1/24/2023,XOM,468703
283,1/23/2023,XOM,464378.8
284,1/20/2023,XOM,466808.6
285,1/19/2023,XOM,458448.4
286,1/18/2023,XOM,455524.4
287,1/17/2023,XOM,465078.9
288,1/13/2023,XOM,465984.9
289,1/12/2023,XOM,466273.2
290,1/11/2023,XOM,458654.3
291,1/10/2023,XOM,453382.9
292,1/9/2023,XOM,446711.3
293,1/6/2023,XOM,455195
294,1/5/2023,XOM,449758.8
295,1/4/2023,XOM,439916.1
296,1/3/2023,XOM,438639.4
297,12/30/2022,XOM,454247.8
298,12/29/2022,XOM,449717.6
299,12/28/2022,XOM,446340.6
300,12/27/2022,XOM,453794.8
301,12/23/2022,XOM,447576.1
302,12/22/2022,XOM,436044.9
303,12/21/2022,XOM,445022.8
304,12/20/2022,XOM,439380.7
305,12/19/2022,XOM,433120.9
306,12/16/2022,XOM,431185.3
307,12/15/2022,XOM,434232.9
308,12/14/2022,XOM,438433.5
309,12/13/2022,XOM,441687
310,12/12/2022,XOM,436909.7
311,12/9/2022,XOM,426408.1
312,12/8/2022,XOM,430032.2
313,12/7/2022,XOM,426861.1
314,12/6/2022,XOM,427808.3
315,12/5/2022,XOM,440039.7
316,12/2/2022,XOM,452435.7
317,12/1/2022,XOM,456306.9
318,11/30/2022,XOM,458530.8
319,11/29/2022,XOM,455236.2
320,11/28/2022,XOM,452229.8
321,11/25/2022,XOM,466232
322,11/23/2022,XOM,467879.3
323,11/22/2022,XOM,470226.7
324,11/21/2022,XOM,457007
325,11/18/2022,XOM,461578.3
326,11/17/2022,XOM,465614.3
327,11/16/2022,XOM,464996.5
328,11/15/2022,XOM,470020.8
329,11/14/2022,XOM,466890.9
330,11/11/2022,XOM,469279.5
331,11/10/2022,XOM,455071.4
332,11/9/2022,XOM,448482.2
333,11/8/2022,XOM,469485.4
334,11/7/2022,XOM,468002.9
335,11/4/2022,XOM,462525.5
336,11/3/2022,XOM,457542.4
337,11/2/2022,XOM,451406.1
338,11/1/2022,XOM,466400.2
339,10/31/2022,XOM,461815.8
340,10/28/2022,XOM,461357.3
341,10/27/2022,XOM,448229.3
342,10/26/2022,XOM,446520.6
343,10/25/2022,XOM,441269.3
344,10/24/2022,XOM,444270
345,10/21/2022,XOM,441186
346,10/20/2022,XOM,433142.4
347,10/19/2022,XOM,432559
348,10/18/2022,XOM,420097.7
349,10/17/2022,XOM,419347.6
350,10/14/2022,XOM,413387.8
351,10/13/2022,XOM,424557.1
352,10/12/2022,XOM,410220.4
353,10/11/2022,XOM,408428.4
354,10/10/2022,XOM,411929.2
355,10/7/2022,XOM,421056.3
356,10/6/2022,XOM,425349
357,10/5/2022,XOM,413096.1
358,10/4/2022,XOM,397050.7
359,10/3/2022,XOM,383089.1
360,9/30/2022,XOM,363876.3
361,9/29/2022,XOM,369586
362,9/28/2022,XOM,370336.2
363,9/27/2022,XOM,357333.1
364,9/26/2022,XOM,349998.1
365,9/23/2022,XOM,357374.8
366,9/22/2022,XOM,377462.8
367,9/21/2022,XOM,379046.5
368,9/20/2022,XOM,385256.3
369,9/19/2022,XOM,388423.7
370,9/16/2022,XOM,388465.4
371,9/15/2022,XOM,395216.9
372,9/14/2022,XOM,407053
373,9/13/2022,XOM,397300.8
374,9/12/2022,XOM,406803
375,9/9/2022,XOM,402176.9
376,9/8/2022,XOM,395550.4
377,9/7/2022,XOM,392341.3
378,9/6/2022,XOM,395717.1
379,9/2/2022,XOM,398384.4
380,9/1/2022,XOM,391216
381,8/31/2022,XOM,398384.4
382,8/30/2022,XOM,401385.1
383,8/29/2022,XOM,417263.7
384,8/26/2022,XOM,407886.6
385,8/25/2022,XOM,412971.1
386,8/24/2022,XOM,410845.6
387,8/23/2022,XOM,408428.4
388,8/22/2022,XOM,391799.5
389,8/19/2022,XOM,392091.2
390,8/18/2022,XOM,393341.5
391,8/17/2022,XOM,384256.1
392,8/16/2022,XOM,381172
393,8/15/2022,XOM,384756.2
394,8/12/2022,XOM,391757.8
395,8/11/2022,XOM,388382
396,8/10/2022,XOM,381130.3
397,8/9/2022,XOM,377546.2
398,8/8/2022,XOM,370711.2
399,8/5/2022,XOM,368627.4
400,8/4/2022,XOM,363376.2
401,8/3/2022,XOM,379338.3
402,8/2/2022,XOM,396273.9
403,8/1/2022,XOM,398001.1
404,7/29/2022,XOM,408321.8
405,7/28/2022,XOM,390250
406,7/27/2022,XOM,385742.6
407,7/26/2022,XOM,377570.3
408,7/25/2022,XOM,379044.6
409,7/22/2022,XOM,366828.3
410,7/21/2022,XOM,369650.7
411,7/20/2022,XOM,375927.4
412,7/19/2022,XOM,371841.2
413,7/18/2022,XOM,362700
414,7/15/2022,XOM,356128.4
415,7/14/2022,XOM,350230.8
416,7/13/2022,XOM,357392.2
417,7/12/2022,XOM,355959.9
418,7/11/2022,XOM,360762.2
419,7/8/2022,XOM,362615.7
420,7/7/2022,XOM,362026
421,7/6/2022,XOM,350820.6
422,7/5/2022,XOM,357265.8
423,7/1/2022,XOM,368808.2
424,6/30/2022,XOM,360762.2
425,6/29/2022,XOM,371209.3
426,6/28/2022,XOM,385447.7
427,6/27/2022,XOM,375042.7
428,6/24/2022,XOM,366070
429,6/23/2022,XOM,358950.8
430,6/22/2022,XOM,370114
431,6/21/2022,XOM,385363.5
432,6/17/2022,XOM,362784.2
433,6/16/2022,XOM,384984.3
434,6/15/2022,XOM,399728.2
435,6/14/2022,XOM,404825.4
436,6/13/2022,XOM,403772.3
437,6/10/2022,XOM,423192.1
438,6/9/2022,XOM,431069.5
439,6/8/2022,XOM,440589.9
440,6/7/2022,XOM,435450.6
441,6/6/2022,XOM,416367.8
442,6/3/2022,XOM,417420.9
443,6/2/2022,XOM,411439.1
444,6/1/2022,XOM,412155.2
445,5/31/2022,XOM,404404.2
446,5/27/2022,XOM,411102.1
447,5/26/2022,XOM,407100.2
448,5/25/2022,XOM,405667.9
449,5/24/2022,XOM,397664.1
450,5/23/2022,XOM,395515.7
451,5/20/2022,XOM,386964.2
452,5/19/2022,XOM,383931.2
453,5/18/2022,XOM,381867
454,5/17/2022,XOM,388017.4
455,5/16/2022,XOM,383130.8
456,5/13/2022,XOM,374326.6
457,5/12/2022,XOM,363542.5
458,5/11/2022,XOM,365606.6
459,5/10/2022,XOM,358150.4
460,5/9/2022,XOM,355791.4
461,5/6/2022,XOM,386248.1
462,5/5/2022,XOM,380434.8
463,5/4/2022,XOM,386290.2
464,5/3/2022,XOM,373360.5
465,5/2/2022,XOM,365824.7
466,4/29/2022,XOM,360913.8
467,4/28/2022,XOM,369169.3
468,4/27/2022,XOM,358331.3
469,4/26/2022,XOM,348382.3
470,4/25/2022,XOM,348255.3
471,4/22/2022,XOM,360405.7
472,4/21/2022,XOM,368449.5
473,4/20/2022,XOM,372386.8
474,4/19/2022,XOM,371540.1
475,4/18/2022,XOM,374884.6
476,4/14/2022,XOM,371836.4
477,4/13/2022,XOM,367518.2
478,4/12/2022,XOM,362395.5
479,4/11/2022,XOM,354986.7
480,4/8/2022,XOM,367645.2
481,4/7/2022,XOM,360067
482,4/6/2022,XOM,354140
483,4/5/2022,XOM,350245.1
484,4/4/2022,XOM,352065.5
485,4/1/2022,XOM,351896.2
486,3/31/2022,XOM,349652.4
487,3/30/2022,XOM,354690.4
488,3/29/2022,XOM,348721
489,3/28/2022,XOM,350583.8
490,3/25/2022,XOM,360702.1
491,3/24/2022,XOM,352996.9
492,3/23/2022,XOM,351938.5
493,3/22/2022,XOM,346477.2
494,3/21/2022,XOM,348001.3
495,3/18/2022,XOM,333056.7
496,3/17/2022,XOM,334369.1
497,3/16/2022,XOM,325690.3
498,3/15/2022,XOM,326918
499,3/14/2022,XOM,346646.5
500,3/11/2022,XOM,359516.7
501,3/10/2022,XOM,361379.4
502,3/9/2022,XOM,350499.1
503,3/8/2022,XOM,371624.7
504,3/7/2022,XOM,368830.6
505,3/4/2022,XOM,356002.8
506,3/3/2022,XOM,343090.3
507,3/2/2022,XOM,340931.2
508,3/1/2022,XOM,335173.5
509,2/28/2022,XOM,331998.3
510,2/25/2022,XOM,329542.8
511,2/24/2022,XOM,320906.3
512,2/23/2022,XOM,325012.9
513,2/22/2022,XOM,323698.5
514,2/18/2022,XOM,327508.7
515,2/17/2022,XOM,331191.9
516,2/16/2022,XOM,331700
517,2/15/2022,XOM,330175.9
518,2/14/2022,XOM,334367.1
519,2/11/2022,XOM,339574.4
520,2/10/2022,XOM,331234.3
521,2/9/2022,XOM,334451.8
522,2/8/2022,XOM,339786.1
523,2/7/2022,XOM,348803.6
524,2/4/2022,XOM,344654.7
525,2/3/2022,XOM,337330.6
526,2/2/2022,XOM,341310.2
527,2/1/2022,XOM,342199.2
528,1/31/2022,XOM,321581.7
529,1/28/2022,XOM,318702.9
530,1/27/2022,XOM,318025.5
531,1/26/2022,XOM,314003.7
532,1/25/2022,XOM,317221.2
533,1/24/2022,XOM,308161.3
534,1/21/2022,XOM,305536.5
535,1/20/2022,XOM,310193.4
536,1/19/2022,XOM,309516.1
537,1/18/2022,XOM,309389.1
538,1/14/2022,XOM,304266.4
539,1/13/2022,XOM,299016.8
540,1/12/2022,XOM,301175.9
541,1/11/2022,XOM,302065
542,1/10/2022,XOM,289872.3
543,1/7/2022,XOM,291608.1
544,1/6/2022,XOM,289237.3
545,1/5/2022,XOM,282590.6
546,1/4/2022,XOM,279119.1
547,1/3/2022,XOM,269000.8
548,12/31/2021,XOM,259052
549,12/30/2021,XOM,257358.5
550,12/29/2021,XOM,258882.6
551,12/28/2021,XOM,261168.7
552,12/27/2021,XOM,262015.5
553,12/23/2021,XOM,258332.2
554,12/22/2021,XOM,258205.2
555,12/21/2021,XOM,256130.8
556,12/20/2021,XOM,250457.8
557,12/17/2021,XOM,254141
558,12/16/2021,XOM,259814
559,12/15/2021,XOM,259390.6
560,12/14/2021,XOM,260533.7
561,12/13/2021,XOM,260914.7
562,12/10/2021,XOM,266757
563,12/9/2021,XOM,265063.6
564,12/8/2021,XOM,264386.2
565,12/7/2021,XOM,263624.2
566,12/6/2021,XOM,260703
567,12/3/2021,XOM,257781.9
568,12/2/2021,XOM,259433
569,12/1/2021,XOM,253125
570,11/30/2021,XOM,253336.6
571,11/29/2021,XOM,260745.4
572,11/26/2021,XOM,259306
573,11/24/2021,XOM,268746.8
574,11/23/2021,XOM,267265.1
575,11/22/2021,XOM,260406.7
576,11/19/2021,XOM,256850.5
577,11/18/2021,XOM,269297.2
578,11/17/2021,XOM,272260.7
579,11/16/2021,XOM,275266.5
580,11/15/2021,XOM,272514.7
581,11/12/2021,XOM,270186.2
582,11/11/2021,XOM,272260.7
583,11/10/2021,XOM,271752.7
584,11/9/2021,XOM,280939.5
585,11/8/2021,XOM,278230
586,11/5/2021,XOM,275266.5
587,11/4/2021,XOM,272684
588,11/3/2021,XOM,270651.9
589,11/2/2021,XOM,274419.5
590,11/1/2021,XOM,277848.7
591,10/29/2021,XOM,272937.8
592,10/28/2021,XOM,272260.4
593,10/27/2021,XOM,271498.4
594,10/26/2021,XOM,278737.8
595,10/25/2021,XOM,272429.8
596,10/22/2021,XOM,267222.5
597,10/21/2021,XOM,265402.1
598,10/20/2021,XOM,270313
599,10/19/2021,XOM,268831.2
600,10/18/2021,XOM,264851.7
601,10/15/2021,XOM,264978.7
602,10/14/2021,XOM,262480.9
603,10/13/2021,XOM,258543.7
604,10/12/2021,XOM,259263.4
605,10/11/2021,XOM,260618.1
606,10/8/2021,XOM,263242.9
607,10/7/2021,XOM,256807.9
608,10/6/2021,XOM,256088.2
609,10/5/2021,XOM,260872.1
610,10/4/2021,XOM,261295.5
611,10/1/2021,XOM,257951
612,9/30/2021,XOM,249018.2
613,9/29/2021,XOM,253505.7
614,9/28/2021,XOM,253675.1
615,9/27/2021,XOM,251050.3
616,9/24/2021,XOM,243810.9
617,9/23/2021,XOM,241651.8
618,9/22/2021,XOM,233735
619,9/21/2021,XOM,227088.3
620,9/20/2021,XOM,227300
621,9/17/2021,XOM,233523.3
622,9/16/2021,XOM,236317.5
623,9/15/2021,XOM,238857.6
624,9/14/2021,XOM,231067.9
625,9/13/2021,XOM,234412.4
626,9/10/2021,XOM,228527.7
627,9/9/2021,XOM,228993.4
628,9/8/2021,XOM,228824.1
629,9/7/2021,XOM,230940.9
630,9/3/2021,XOM,232295.6
631,9/2/2021,XOM,233184.6
632,9/1/2021,XOM,227638.7
633,8/31/2021,XOM,230813.9
634,8/30/2021,XOM,233523.3
635,8/27/2021,XOM,236105.8
636,8/26/2021,XOM,231618.2
637,8/25/2021,XOM,234793.4
638,8/24/2021,XOM,234370
639,8/23/2021,XOM,232464.9
640,8/20/2021,XOM,223278.1
641,8/19/2021,XOM,223235.8
642,8/18/2021,XOM,230263.5
643,8/17/2021,XOM,235216.8
644,8/16/2021,XOM,236825.5
645,8/13/2021,XOM,240339.4
646,8/12/2021,XOM,242794.8
647,8/11/2021,XOM,247028.4
648,8/10/2021,XOM,246308.7
649,8/9/2021,XOM,242159.8
650,8/6/2021,XOM,244954
651,8/5/2021,XOM,242159.8
652,8/4/2021,XOM,240635.7
653,8/3/2021,XOM,246392
654,8/2/2021,XOM,243767.2
655,7/30/2021,XOM,243724.8
656,7/29/2021,XOM,249482.4
657,7/28/2021,XOM,246476.6
658,7/27/2021,XOM,244825.6
659,7/26/2021,XOM,247577.4
660,7/23/2021,XOM,241481.1
661,7/22/2021,XOM,241777.4
662,7/21/2021,XOM,244529.2
663,7/20/2021,XOM,236908.8
664,7/19/2021,XOM,234326.4
665,7/16/2021,XOM,242666.5
666,7/15/2021,XOM,249567.1
667,7/14/2021,XOM,252022.6
668,7/13/2021,XOM,257737.8
669,7/12/2021,XOM,258965.6
670,7/9/2021,XOM,259219.6
671,7/8/2021,XOM,254605
672,7/7/2021,XOM,255748.1
673,7/6/2021,XOM,259812.3
674,7/2/2021,XOM,267432.7
675,7/1/2021,XOM,267813.7
676,6/30/2021,XOM,267051.6
677,6/29/2021,XOM,265104.2
678,6/28/2021,XOM,266755.3
679,6/25/2021,XOM,273740.6
680,6/24/2021,XOM,273147.9
681,6/23/2021,XOM,272047.2
682,6/22/2021,XOM,270057.4
683,6/21/2021,XOM,264977.2
684,6/18/2021,XOM,255705.8
685,6/17/2021,XOM,262437.1
686,6/16/2021,XOM,271369.8
687,6/15/2021,XOM,272343.6
688,6/14/2021,XOM,262775.8
689,6/11/2021,XOM,263199.1
690,6/10/2021,XOM,265654.6
691,6/9/2021,XOM,265231.2
692,6/8/2021,XOM,263029.8
693,6/7/2021,XOM,258457.6
694,6/4/2021,XOM,260151
695,6/3/2021,XOM,259007.9
696,6/2/2021,XOM,257991.9
697,6/1/2021,XOM,255959.8
698,5/28/2021,XOM,247111.7
699,5/27/2021,XOM,247916
700,5/26/2021,XOM,249524.8
701,5/25/2021,XOM,246646
702,5/24/2021,XOM,252361.3
703,5/21/2021,XOM,249440.1
704,5/20/2021,XOM,249101.4
705,5/19/2021,XOM,249694.1
706,5/18/2021,XOM,255832.8
707,5/17/2021,XOM,263283.8
708,5/14/2021,XOM,257272.2
709,5/13/2021,XOM,251048.9
710,5/12/2021,XOM,254181.7
711,5/11/2021,XOM,256510.1
712,5/10/2021,XOM,264934.9
713,5/7/2021,XOM,264299.8
714,5/6/2021,XOM,260574.3
715,5/5/2021,XOM,258118.9
716,5/4/2021,XOM,250579.9
717,5/3/2021,XOM,249013.5
718,4/30/2021,XOM,242324.6
719,4/29/2021,XOM,249521.5
720,4/28/2021,XOM,246007.7
721,4/27/2021,XOM,238810.8
722,4/26/2021,XOM,235720.3
723,4/23/2021,XOM,235254.7
724,4/22/2021,XOM,233984.6
725,4/21/2021,XOM,237075.1
726,4/20/2021,XOM,234069.3
727,4/19/2021,XOM,239107.1
728,4/16/2021,XOM,239869.2
729,4/15/2021,XOM,241223.9
730,4/14/2021,XOM,242663.3
731,4/13/2021,XOM,235847.3
732,4/12/2021,XOM,234958.3
733,4/9/2021,XOM,236524.7
734,4/8/2021,XOM,237075.1
735,4/7/2021,XOM,239572.8
736,4/6/2021,XOM,238514.4
737,4/5/2021,XOM,239191.8
738,4/1/2021,XOM,242959.6
739,3/31/2021,XOM,236355.4
740,3/30/2021,XOM,239996.2
741,3/29/2021,XOM,243001.9
742,3/26/2021,XOM,244314.3
743,3/25/2021,XOM,237837.1
744,3/24/2021,XOM,238514.4
745,3/23/2021,XOM,233772.9
746,3/22/2021,XOM,236694
747,3/19/2021,XOM,239149.5
748,3/18/2021,XOM,240504.2
749,3/17/2021,XOM,251341.9
750,3/16/2021,XOM,250241.2
751,3/15/2021,XOM,255660
752,3/12/2021,XOM,262349
753,3/11/2021,XOM,259554.9
754,3/10/2021,XOM,261502.3
755,3/9/2021,XOM,253712.6
756,3/8/2021,XOM,257692.1
757,3/5/2021,XOM,257946.1
758,3/4/2021,XOM,248547.8
759,3/3/2021,XOM,239276.5
760,3/2/2021,XOM,237371.4
761,3/1/2021,XOM,238768.5
762,2/26/2021,XOM,230174.5
763,2/25/2021,XOM,236059
764,2/24/2021,XOM,240038.5
765,2/23/2021,XOM,232764.3
766,2/22/2021,XOM,229593.1
767,2/19/2021,XOM,221432.6
768,2/18/2021,XOM,219952.7
769,2/17/2021,XOM,223462.2
770,2/16/2021,XOM,220037.3
771,2/12/2021,XOM,213610.4
772,2/11/2021,XOM,210735.2
773,2/10/2021,XOM,216147.3
774,2/9/2021,XOM,214075.5
775,2/8/2021,XOM,220291
776,2/5/2021,XOM,211200.3
777,2/4/2021,XOM,204350.6
778,2/3/2021,XOM,200502.9
779,2/2/2021,XOM,192934.3
780,2/1/2021,XOM,189932.3
781,1/29/2021,XOM,189594
782,1/28/2021,XOM,194752.5
783,1/27/2021,XOM,191750.4
784,1/26/2021,XOM,193949.1
